unique_id,ds,value
price,2019-06-23,155.5013492525877
price,2019-06-30,170.37735041808742
price,2019-07-07,166.080350252118
price,2019-07-14,161.54835487659162
price,2019-07-21,173.23901234355398
price,2019-08-04,189.63438612003287
price,2019-10-27,260.2905441304623
price,2019-11-10,250.35062361505268
price,2019-12-22,223.4062924291256
price,2020-01-05,218.56643417671594
price,2020-01-12,192.89436428985007
price,2020-01-19,195.2751537958596
price,2020-02-16,180.95861309675257
price,2020-03-01,161.04464944290206
price,2020-03-08,147.38712287776957
price,2020-03-15,151.34399053423576
price,2020-03-22,176.1486208890069
price,2020-05-10,179.81599043558137
price,2020-05-17,161.43134348525518
price,2020-05-24,201.2844104955445
price,2020-06-21,191.27061120997084
price,2020-07-12,177.31543253633794
price,2020-07-19,177.53631936606482
