unique_id,ds,value
Google_imm,2020-05-31,21.0
Google_imm,2020-06-07,21.0
Google_imm,2020-06-14,21.0
Google_imm,2020-06-28,23.0
Google_imm,2020-07-12,25.0
Google_imm,2020-07-19,25.0
Google_imm,2020-07-26,24.0
Google_imm,2020-08-02,24.0
Google_imm,2020-08-09,24.0
Google_imm,2020-08-30,23.0
Google_imm,2020-09-06,22.0
Google_imm,2020-09-13,20.0
Google_imm,2020-09-20,23.0
Google_imm,2020-09-27,22.0
Google_imm,2020-10-11,23.0
Google_imm,2020-10-18,22.0
Google_imm,2020-10-25,22.0
Google_imm,2020-11-01,20.0
Google_imm,2020-11-15,22.0
Google_imm,2020-11-22,26.0
Google_imm,2020-11-29,23.0
Google_imm,2020-12-06,23.0
Google_imm,2020-12-13,23.0
Google_imm,2021-01-03,28.0
Google_imm,2021-01-24,23.0
Google_imm,2021-01-31,25.0
Google_imm,2021-02-07,21.0
Google_imm,2021-02-14,23.0
Google_imm,2021-02-21,23.0
Google_imm,2021-02-28,21.0
Google_imm,2021-03-14,21.0
Google_imm,2021-03-21,22.0
Google_imm,2021-03-28,23.0
Google_imm,2021-04-04,22.0
Google_imm,2021-04-11,25.0
Google_imm,2021-04-18,27.0
Google_imm,2021-04-25,26.0
Google_imm,2021-05-02,25.0
Google_imm,2021-05-09,26.0
Google_imm,2021-05-16,24.0
Google_imm,2021-05-23,24.0
Google_imm,2021-05-30,27.0
Google_imm,2021-06-06,25.0
Google_imm,2021-06-13,24.0
Google_imm,2021-06-20,26.0
Google_imm,2021-06-27,26.0
Google_imm,2021-07-11,26.0
Google_imm,2021-07-18,26.0
Google_imm,2021-08-01,28.0
Google_imm,2021-08-08,27.0
Google_imm,2021-08-29,31.0
Google_imm,2021-09-05,36.0
Google_imm,2021-09-12,35.0
Google_imm,2021-09-19,32.0
Google_imm,2021-09-26,34.0
Google_imm,2021-10-03,34.0
Google_imm,2021-10-10,33.0
Google_imm,2021-10-17,33.0
Google_imm,2021-10-24,36.0
Google_imm,2021-10-31,33.0
Google_imm,2021-11-07,38.0
Google_imm,2021-11-14,53.0
Google_imm,2021-11-21,50.0
Google_imm,2021-11-28,47.0
Google_imm,2021-12-05,50.0
Google_imm,2021-12-12,48.0
Google_imm,2021-12-26,58.0
Google_imm,2022-01-02,53.0
Google_imm,2022-01-09,50.0
Google_imm,2022-01-16,45.0
Google_imm,2022-01-23,46.0
Google_imm,2022-01-30,46.0
Google_imm,2022-02-06,45.0
Google_imm,2022-02-20,46.0
Google_imm,2022-02-27,43.0
Google_imm,2022-03-06,48.0
Google_imm,2022-03-13,49.0
Google_imm,2022-03-20,49.0
Google_imm,2022-03-27,42.0
Google_imm,2022-04-03,44.0
Google_imm,2022-04-17,47.0
Google_imm,2022-04-24,46.0
Google_imm,2022-05-01,43.0
Google_imm,2022-05-08,46.0
Google_imm,2022-05-15,46.0
Google_imm,2022-05-22,50.0
Google_imm,2022-05-29,48.0
Google_imm,2022-06-05,47.0
Google_imm,2022-06-12,57.0
Google_imm,2022-06-19,48.0
Google_imm,2022-07-03,52.0
Google_imm,2022-07-10,50.0
Google_imm,2022-07-17,52.0
Google_imm,2022-07-24,56.0
Google_imm,2022-07-31,87.0
Google_imm,2022-08-28,58.0
Google_imm,2022-09-04,58.0
Google_imm,2022-09-18,51.0
Google_imm,2022-09-25,51.0
Google_imm,2022-10-02,67.0
Google_imm,2022-10-09,78.0
Google_imm,2022-10-16,65.0
Google_imm,2022-10-23,62.0
Google_imm,2022-10-30,57.0
Google_imm,2022-11-06,52.0
Google_imm,2022-11-13,53.0
Google_imm,2022-11-20,73.0
Google_imm,2022-11-27,79.0
Google_imm,2022-12-04,48.0
Google_imm,2022-12-11,39.0
Google_imm,2022-12-18,38.0
Google_imm,2022-12-25,43.0
Google_imm,2023-01-01,35.0
Google_imm,2023-01-08,33.0
Google_imm,2023-01-15,30.0
Google_imm,2023-01-22,29.0
Google_imm,2023-01-29,27.0
Google_imm,2023-02-05,27.0
Google_imm,2023-02-12,25.0
Google_imm,2023-02-19,26.0
Google_imm,2023-02-26,26.0
Google_imm,2023-03-05,26.0
Google_imm,2023-03-12,25.0
Google_imm,2023-03-19,26.0
Google_imm,2023-03-26,28.0
Google_imm,2023-04-02,28.0
Google_imm,2023-04-09,27.0
Google_imm,2023-04-16,26.0
Google_imm,2023-04-23,27.0
Google_imm,2023-04-30,26.0
Google_imm,2023-05-07,24.0
Google_imm,2023-05-14,24.0
Google_imm,2023-05-21,26.0
Google_imm,2023-05-28,25.0
Google_imm,2023-06-04,25.0
Google_imm,2023-06-11,26.0
Google_imm,2023-06-18,26.0
Google_imm,2023-06-25,27.0
Google_imm,2023-07-02,26.0
Google_imm,2023-07-09,27.0
Google_imm,2023-07-16,26.0
Google_imm,2023-07-23,26.0
Google_imm,2023-07-30,25.0
Google_imm,2023-08-06,27.0
Google_imm,2023-09-03,23.0
Google_imm,2023-09-10,23.0
Google_imm,2023-09-24,22.0
Google_imm,2023-10-01,25.0
Google_imm,2023-10-08,22.0
Google_imm,2023-10-15,23.0
Google_imm,2023-10-22,22.0
Google_imm,2023-10-29,25.0
Google_imm,2023-11-05,24.0
Google_imm,2023-11-12,28.0
Google_imm,2023-11-19,31.0
Google_imm,2023-11-26,28.0
Google_imm,2023-12-03,29.0
Google_imm,2023-12-10,26.0
Google_imm,2023-12-17,26.0
Google_imm,2023-12-24,33.0
Google_imm,2024-01-07,25.0
Google_imm,2024-01-14,26.0
Google_imm,2024-01-21,31.0
Google_imm,2024-01-28,25.0
Google_imm,2024-02-04,26.0
Google_imm,2024-02-11,24.0
Google_imm,2024-02-18,28.0
Google_imm,2024-02-25,28.0
Google_imm,2024-03-03,29.0
Google_imm,2024-03-10,27.0
Google_imm,2024-03-17,29.0
Google_imm,2024-03-24,28.0
Google_imm,2024-03-31,29.0
Google_imm,2024-04-07,27.0
Google_imm,2024-04-14,29.0
Google_imm,2024-04-21,29.0
Google_imm,2024-04-28,29.0
Google_imm,2024-05-05,31.0
Google_imm,2024-05-12,28.0
Google_imm,2024-05-19,28.0
Google_imm,2024-05-26,29.0
Google_imm,2024-06-02,29.0
leather_price,2019-06-02,40.0
leather_price,2019-06-16,40.0
leather_price,2019-06-23,40.0
leather_price,2019-07-07,40.0
leather_price,2019-07-14,40.0
leather_price,2019-07-21,40.0
leather_price,2019-07-28,40.0
leather_price,2019-08-04,40.0
leather_price,2019-09-01,40.0
