date,qty,Google_imm,lvmh_stock_price,kering_stock_price,ftse_mib_price,usa_index,china_index
2019-09-22,1294.3949788969376,10.0,370.04998779296875,468.95001220703125,22123.0,2992.070068359375,3006.449951171875
2019-09-29,1294.2193982817132,10.0,360.1499938964844,464.75,21948.0,2961.7900390625,2932.169921875
2019-10-06,1294.1316079741314,9.0,349.6000061035156,441.8999938964844,21470.0,2952.010009765625,2905.18994140625
2019-10-13,1294.0877128203483,10.0,378.20001220703125,471.8500061035156,22165.0,2970.27001953125,2973.659912109375
2019-10-20,1294.0657652434586,9.0,375.04998779296875,469.6499938964844,22322.0,2986.199951171875,2938.139892578125
2019-10-27,895.8682499982131,9.0,383.95001220703125,514.0,22609.0,3022.550048828125,2954.929931640625
2019-11-03,696.7694923799362,11.0,389.25,515.0,22934.0,3066.909912109375,2958.199951171875
2019-11-10,692.6626197311614,10.0,403.0,519.5999755859375,23534.0,3093.080078125,2964.179931640625
2019-11-17,690.6091834067852,10.0,405.5,545.7999877929688,23589.0,3120.4599609375,2891.340087890625
2019-11-24,689.5824652445999,11.0,396.25,541.4000244140625,23260.0,3110.2900390625,2885.2900390625
2019-12-01,689.069106163508,10.0,407.29998779296875,546.7000122070312,23259.0,3140.97998046875,2871.97998046875
2019-12-08,688.8124266229622,11.0,401.3500061035156,549.0999755859375,23183.0,3145.909912109375,2912.013916015625
2019-12-15,688.6840868526893,12.0,403.79998779296875,562.0,23329.0,3168.800048828125,2967.676025390625
2019-12-22,1240.4873000459277,13.0,410.5,580.0999755859375,24004.0,3221.219970703125,3004.93798828125
2019-12-29,1516.3889066425236,11.0,417.6000061035156,590.7000122070312,23758.0,3240.02001953125,3005.035888671875
2020-01-05,1259.7344338773487,10.0,419.1000061035156,600.9000244140625,23702.0,3234.85009765625,3083.785888671875
2020-01-12,989.2344498536612,10.0,423.6499938964844,592.0999755859375,24021.0,3265.35009765625,3092.291015625
2020-01-19,1385.3749039189875,9.0,439.04998779296875,610.2000122070312,24141.0,3329.6201171875,3075.49609375
2020-01-26,1583.4451309516494,8.0,416.29998779296875,573.2999877929688,23969.0,3295.469970703125,2976.528076171875
2020-02-02,1682.4802444679804,8.0,395.29998779296875,555.0,23237.0,3225.52001953125,2976.528076171875
2020-02-09,1731.9978012261456,9.0,413.95001220703125,565.7000122070312,24478.0,3327.7099609375,2875.9599609375
2020-02-16,1432.2511826410253,9.0,414.95001220703125,579.4000244140625,24867.0,3380.159912109375,2917.008056640625
2020-02-23,1282.3778733484653,9.0,404.5,561.5999755859375,24773.0,3337.75,3039.6689453125
2020-03-01,1205.9840131999813,8.0,370.8500061035156,505.79998779296875,21984.0,2954.219970703125,2880.303955078125
2020-03-08,1015.6963060723583,7.0,360.3500061035156,483.5,20800.0,2972.3701171875,3034.510986328125
2020-03-15,873.1165918683419,5.0,314.8999938964844,405.0,15954.0,2711.02001953125,2887.427001953125
2020-03-22,722.3826789822167,5.0,311.0,419.70001220703125,15732.0,2304.919921875,2745.617919921875
2020-03-29,647.015722539154,5.0,341.6499938964844,479.5,16823.0,2541.469970703125,2772.202880859375
2020-04-05,609.3322443176228,6.0,325.04998779296875,452.70001220703125,16384.0,2488.64990234375,2763.987060546875
2020-04-12,590.490505206857,7.0,347.3999938964844,473.70001220703125,17622.0,2789.820068359375,2796.631103515625
2020-04-19,581.0696356514743,7.0,358.0,503.3999938964844,17055.0,2874.56005859375,2838.4951171875
2020-04-26,576.3592008737828,7.0,340.8500061035156,451.3500061035156,16859.0,2836.739990234375,2808.529052734375
2020-05-03,574.0039834849372,6.0,352.45001220703125,460.20001220703125,17690.0,2830.7099609375,2860.08203125
2020-05-10,531.5554856170497,8.0,352.25,447.5,17439.0,2929.800048828125,2895.340087890625
2020-05-17,436.6439651992474,7.0,330.25,411.3500061035156,16852.0,2863.699951171875,2868.458984375
2020-05-24,339.9290352263984,7.0,355.29998779296875,422.8999938964844,17316.0,2955.449951171875,2813.764892578125
2020-05-31,291.5715702399739,8.0,375.0,469.6000061035156,18198.0,3044.31005859375,2852.35107421875
2020-06-07,267.39283774676164,8.0,404.25,536.0999755859375,20188.0,3193.929931640625,2930.799072265625
2020-06-14,255.30347150015552,8.0,379.1499938964844,487.3500061035156,18888.0,3041.31005859375,2919.740966796875
2020-06-21,233.6186336415725,9.0,380.04998779296875,509.8999938964844,19619.0,3097.739990234375,2967.6298828125
2020-06-28,222.776214712281,10.0,387.70001220703125,477.0,19124.0,3009.050048828125,2979.551025390625
2020-07-05,217.35500524763523,11.0,396.70001220703125,494.79998779296875,19727.0,3130.010009765625,3152.81298828125
2020-07-12,189.46450807939382,10.0,400.70001220703125,499.75,19768.0,3185.0400390625,3383.322021484375
2020-07-19,203.84051035655887,9.0,410.25,515.4000244140625,20419.0,3224.72998046875,3214.12890625
2020-07-26,990.2286896381322,9.0,399.1000061035156,495.0,20075.0,3215.6298828125,3196.76806640625
2020-08-02,1383.4227792789188,9.0,366.75,481.75,19092.0,3271.1201171875,3310.007080078125
2020-08-09,1389.4383272311836,9.0,374.0,485.3500061035156,19516.0,3351.280029296875,3354.034912109375
2020-08-16,1392.4461012073161,9.0,386.04998779296875,496.6000061035156,20028.0,3372.85009765625,3360.09912109375
2020-08-23,1393.9499881953823,8.0,385.45001220703125,495.5,19695.0,3397.159912109375,3380.68310546875
2020-08-30,1394.7019316894152,8.0,396.3500061035156,516.2999877929688,19841.0,3508.010009765625,3403.806884765625
2020-09-06,1395.0779034364318,9.0,402.8500061035156,555.0,19391.0,3426.9599609375,3355.366943359375
2020-09-13,1395.2658893099401,8.0,416.6000061035156,570.5999755859375,19821.0,3340.969970703125,3260.345947265625
2020-09-20,1134.1597544095162,9.0,413.8500061035156,587.7000122070312,19525.0,3319.469970703125,3338.090087890625
2020-09-27,1003.606686959304,8.0,400.20001220703125,566.0,18698.0,3298.4599609375,3219.41796875
2020-10-04,938.330153234198,8.0,407.6499938964844,577.7999877929688,19064.0,3348.419921875,3218.052001953125
2020-10-11,761.2365136998934,9.0,411.8999938964844,581.7999877929688,19595.0,3477.139892578125,3272.075927734375
2020-10-18,672.6896939327412,7.0,432.6000061035156,589.4000244140625,19390.0,3483.81005859375,3336.35791015625
2020-10-25,531.7457639361878,7.0,428.0,556.0,19285.0,3465.389892578125,3277.9970703125
2020-11-01,461.2737989379111,7.0,402.29998779296875,518.5,17943.0,3269.9599609375,3224.532958984375
2020-11-08,426.0378164387728,7.0,435.5,567.5,19682.0,3509.43994140625,3312.158935546875
2020-11-15,408.4198251892036,7.0,469.75,609.0,20904.0,3585.14990234375,3310.10498046875
2020-11-22,917.1875303950994,9.0,492.54998779296875,613.7000122070312,21707.0,3557.5400390625,3377.72998046875
2020-11-29,1171.5713829980473,8.0,496.0,606.2000122070312,22352.0,3638.35009765625,3408.306884765625
2020-12-06,1298.763309299521,8.0,492.25,601.9000244140625,22179.0,3699.1201171875,3444.5810546875
2020-12-13,1362.3592724502582,8.0,500.3999938964844,573.5,21702.0,3663.4599609375,3347.19091796875
2020-12-20,1099.629895595318,10.0,499.54998779296875,558.0,21976.0,3709.409912109375,3394.89990234375
2020-12-27,1274.1516362605507,12.0,496.45001220703125,552.7000122070312,22130.0,3703.06005859375,3396.56298828125
2021-01-03,1361.412506593167,10.0,510.8999938964844,594.4000244140625,22233.0,3756.070068359375,3473.069091796875
2021-01-10,1405.0429417594755,8.0,525.2999877929688,586.2999877929688,22794.0,3824.679931640625,3570.110107421875
2021-01-17,1175.3932629176757,8.0,493.95001220703125,561.7999877929688,22381.0,3768.25,3566.3779296875
2021-01-24,1060.5684234967757,8.0,511.5,544.0,22088.0,3841.469970703125,3606.75
2021-01-31,976.0695026159397,8.0,498.29998779296875,541.5999755859375,21573.0,3714.239990234375,3483.069091796875
2021-02-07,1444.654278415168,7.0,528.7000122070312,549.0,23083.0,3886.830078125,3496.330078125
2021-02-14,1678.9466663147819,8.0,529.2999877929688,547.9000244140625,23411.0,3934.830078125,3655.087890625
2021-02-21,1768.778839054945,7.0,541.7999877929688,528.0,23136.0,3906.7099609375,3696.16796875
2021-02-28,1813.6949254250264,7.0,525.0,524.9000244140625,22849.0,3811.14990234375,3509.080078125
2021-03-07,1619.3345241354011,7.0,523.2000122070312,539.0,22966.0,3841.93994140625,3501.987060546875
2021-03-14,1522.1543234905885,6.0,563.4000244140625,596.4000244140625,24113.0,3943.340087890625,3453.080078125
2021-03-21,1278.4422012582681,7.0,557.4000244140625,593.5999755859375,24199.0,3913.10009765625,3404.659912109375
2021-03-28,1036.0255025646443,7.0,554.9000244140625,564.9000244140625,24393.0,3974.5400390625,3418.326904296875
2021-04-04,834.6953025412909,7.0,571.7000122070312,599.4000244140625,24710.0,4019.8701171875,3484.39208984375
2021-04-11,665.789665585602,7.0,588.2999877929688,611.9000244140625,24429.0,4128.7998046875,3450.679931640625
2021-04-18,594.7424573035323,7.0,630.0,635.0,24744.0,4185.47021484375,3426.6201171875
2021-04-25,870.8074880598986,7.0,628.0999755859375,648.7999877929688,24386.0,4180.169921875,3474.169921875
2021-05-02,926.72809884901,7.0,626.2000122070312,666.5,24141.0,4181.169921875,3446.860107421875
2021-05-09,954.6884042435659,7.0,631.4000244140625,695.0999755859375,24612.0,4232.60009765625,3418.8701171875
2021-05-16,864.967123203889,7.0,628.0999755859375,706.9000244140625,24766.0,4173.85009765625,3490.3798828125
2021-05-23,820.1064826840504,7.0,631.5999755859375,719.7999877929688,24975.0,4155.85986328125,3486.56005859375
2021-05-30,708.6615437536059,8.0,655.7999877929688,748.7999877929688,25169.0,4204.10986328125,3600.780029296875
2021-06-06,605.1976622975617,7.0,651.2000122070312,735.7000122070312,25570.0,4229.89013671875,3591.840087890625
2021-06-13,516.7469658074832,7.0,668.0999755859375,742.9000244140625,25717.0,4247.43994140625,3589.75
2021-06-20,573.7482922643953,5.0,681.0999755859375,750.0,25218.0,4166.4501953125,3525.10009765625
2021-06-27,547.702653377459,7.0,673.5999755859375,759.2000122070312,25511.0,4280.7001953125,3607.56005859375
2021-07-04,1125.6122658902273,7.0,663.4000244140625,734.4000244140625,25282.0,4352.33984375,3518.760009765625
2021-07-11,1414.5670721466113,7.0,662.4000244140625,731.2000122070312,25052.0,4369.5498046875,3524.090087890625
2021-07-18,1559.0444752748033,7.0,654.2999877929688,731.7999877929688,24793.0,4327.16015625,3539.300048828125
2021-07-25,1631.2831768388992,7.0,674.0,747.5999755859375,25125.0,4411.7900390625,3550.39990234375
2021-08-01,1514.4292251244165,8.0,673.9000244140625,756.2000122070312,25363.0,4395.259765625,3397.360107421875
2021-08-08,1456.002249267175,7.0,697.4000244140625,782.5,26000.0,4436.52001953125,3458.22998046875
2021-08-15,1426.7887613385544,7.0,709.7999877929688,788.9000244140625,26653.0,4468.0,3516.300048828125
2021-08-22,1412.182017374244,7.0,620.0,652.5,25918.0,4441.669921875,3427.333984375
2021-08-29,1404.8786453920889,8.0,623.0999755859375,668.5999755859375,26007.0,4509.3701171875,3522.156982421875
2021-09-05,1162.993379484608,7.0,634.9000244140625,683.2999877929688,26065.0,4535.43017578125,3581.72998046875
2021-09-12,1042.0507465308679,8.0,663.5,696.4000244140625,25686.0,4458.580078125,3703.110107421875
2021-09-19,981.5794300539976,9.0,631.0,637.2000122070312,25710.0,4432.990234375,3613.969970703125
2021-09-26,951.3437718155625,7.0,642.9000244140625,633.7999877929688,25969.0,4455.47998046875,3613.070068359375
2021-10-03,741.2400040211562,8.0,630.0,627.2999877929688,25615.0,4357.0400390625,3568.169921875
2021-10-10,555.5554328024293,8.0,627.7000122070312,627.0,26051.0,4391.33984375,3592.169921875
2021-10-17,462.7131471930659,7.0,664.7999877929688,668.7999877929688,26489.0,4471.3701171875,3572.3701171875
2021-10-24,414.68217509275047,8.0,667.2999877929688,646.0999755859375,26572.0,4544.89990234375,3582.60009765625
2021-10-31,751.528638869503,8.0,677.2000122070312,648.2000122070312,26876.0,4605.3798828125,3547.340087890625
2021-11-07,903.4411063053167,9.0,708.9000244140625,659.9000244140625,27796.0,4697.52978515625,3491.570068359375
2021-11-14,860.0463032365167,9.0,722.9000244140625,677.7999877929688,27732.0,4682.85009765625,3539.10009765625
2021-11-21,838.3489017021167,10.0,733.5,716.9000244140625,27337.0,4697.9599609375,3560.3701171875
2021-11-28,735.2608593317284,10.0,692.0,665.5,25853.0,4594.6201171875,3564.090087890625
2021-12-05,683.7168381465343,9.0,685.0,684.0,25939.0,4538.43017578125,3607.429931640625
2021-12-12,692.604004983398,9.0,710.0,700.5,26722.0,4712.02001953125,3666.35009765625
2021-12-19,645.9751524710927,9.0,699.0,689.7999877929688,26611.0,4620.64013671875,3632.360107421875
2021-12-26,1774.7194541300528,13.0,717.4000244140625,687.0,27016.0,4725.7900390625,3618.053955078125
2022-01-02,2339.0916049595326,9.0,727.0,706.9000244140625,27347.0,4766.18017578125,3639.780029296875
2022-01-09,2621.2776803742727,9.0,715.7999877929688,717.4000244140625,27618.0,4677.02978515625,3579.5400390625
2022-01-16,2397.4156400529987,9.0,675.4000244140625,665.5,27544.0,4662.85009765625,3521.260009765625
2022-01-23,2027.6583032671913,8.0,697.2000122070312,668.7999877929688,27061.0,4397.93994140625,3522.570068359375
2022-01-30,1689.529297152154,8.0,716.4000244140625,647.7999877929688,26565.0,4431.85009765625,3361.43994140625
2022-02-06,1381.8546285187076,10.0,706.0999755859375,652.2000122070312,26604.0,4500.52978515625,3361.43994140625
2022-02-13,1128.76252261859,9.0,685.0,619.7999877929688,26966.0,4418.64013671875,3462.949951171875
2022-02-20,945.9292120921998,9.0,686.2999877929688,666.5999755859375,26507.0,4348.8701171875,3490.760009765625
2022-02-27,786.4093797085918,10.0,666.5999755859375,638.5999755859375,25773.0,4384.64990234375,3451.409912109375
2022-03-06,700.0542108002226,8.0,577.7999877929688,558.5999755859375,22465.0,4328.8701171875,3447.64990234375
2022-03-13,620.9531888971135,10.0,594.9000244140625,557.0999755859375,23041.0,4204.31005859375,3309.75
2022-03-20,581.4026779455589,8.0,639.4000244140625,604.5,24222.0,4463.1201171875,3251.070068359375
2022-03-27,560.3403607908494,8.0,626.0,582.2999877929688,24559.0,4543.06005859375,3212.239990234375
2022-04-03,543.8191490818017,7.0,649.5999755859375,575.2999877929688,25163.0,4545.85986328125,3282.719970703125
2022-04-10,861.8912251131536,8.0,631.7000122070312,551.2999877929688,24819.0,4488.27978515625,3251.85009765625
2022-04-17,957.4875448435168,8.0,640.0,533.7999877929688,24862.0,4392.58984375,3211.2451171875
2022-04-24,1005.2857047086984,9.0,639.5999755859375,529.2000122070312,24280.0,4271.77978515625,3086.919921875
2022-05-01,1029.1847846412893,9.0,619.5,513.0999755859375,24252.0,4131.93017578125,3047.06005859375
2022-05-08,961.3401147095814,8.0,561.9000244140625,457.8999938964844,23476.0,4123.33984375,3001.56005859375
2022-05-15,848.8733043687919,7.0,581.2999877929688,460.1000061035156,24048.0,4023.889892578125,3084.280029296875
2022-05-22,724.6990164355975,8.0,556.5999755859375,450.3500061035156,24095.0,3901.360107421875,3146.570068359375
2022-05-29,650.5833128916263,8.0,593.4000244140625,489.0,24636.0,4158.240234375,3130.239990234375
2022-06-05,613.5254611196408,8.0,609.0999755859375,521.0,24167.0,4108.5400390625,3195.4599609375
2022-06-12,868.6698369244249,8.0,572.9000244140625,510.3999938964844,22547.0,3900.860107421875,3284.830078125
2022-06-19,886.3880841232394,9.0,544.7000122070312,481.8500061035156,21789.0,3674.840087890625,3316.7900390625
2022-06-26,813.6788853397201,8.0,587.4000244140625,502.5,22119.0,3911.739990234375,3349.75
2022-07-03,1511.5273309898857,9.0,580.0,487.25,21355.0,3825.330078125,3387.639892578125
2022-07-10,1657.598182350584,9.0,606.9000244140625,501.0,21774.0,3899.3798828125,3356.080078125
2022-07-17,1571.6239105775917,9.0,608.4000244140625,496.8999938964844,20933.0,3863.159912109375,3228.06005859375
2022-07-24,1440.7922052056276,8.0,634.7000122070312,531.2999877929688,21212.0,3961.6298828125,3269.969970703125
2022-07-31,1375.3763525196455,8.0,675.0,556.9000244140625,22405.0,4130.2900390625,3253.239990234375
2022-08-07,1287.7289523625518,9.0,682.2000122070312,543.5999755859375,22587.0,4145.18994140625,3227.030029296875
2022-08-14,1243.9052522840052,9.0,694.5,561.0,22971.0,4280.14990234375,3276.889892578125
2022-08-21,1221.993402244732,9.0,698.2999877929688,558.0999755859375,22535.0,4228.47998046875,3258.080078125
2022-08-28,1211.0374772250952,9.0,669.0,528.9000244140625,21895.0,4057.659912109375,3236.219970703125
2022-09-04,1078.5429983557947,8.0,644.5999755859375,496.1000061035156,21921.0,3924.260009765625,3186.47998046875
2022-09-11,902.8778091476779,8.0,652.2999877929688,522.2000122070312,22095.0,4067.360107421875,3262.050048828125
2022-09-18,823.5774691692977,8.0,639.5,494.1499938964844,22111.0,3873.330078125,3126.39990234375
2022-09-25,783.9272991801076,9.0,603.2000122070312,477.20001220703125,21067.0,3693.22998046875,3088.3701171875
2022-10-02,687.1743351916333,10.0,610.4000244140625,458.54998779296875,20649.0,3585.6201171875,3024.389892578125
2022-10-09,604.8650685969703,8.0,618.2000122070312,449.5,20902.0,3639.659912109375,3024.389892578125
2022-10-16,827.1324830704781,8.0,625.2000122070312,448.0,20931.0,3583.070068359375,3071.989990234375
2022-10-23,879.967220875499,8.0,631.5,454.1000061035156,21568.0,3752.75,3038.929931640625
2022-10-30,1000.2858207857025,7.0,649.2999877929688,463.75,22529.0,3901.06005859375,2915.929931640625
2022-11-06,1060.4451207408042,8.0,666.2000122070312,503.3999938964844,23282.0,3770.550048828125,3070.800048828125
2022-11-13,1090.5247707183553,9.0,706.2000122070312,543.5999755859375,24456.0,3992.929931640625,3087.2900390625
2022-11-20,1105.5645957071306,9.0,698.2000122070312,551.0999755859375,24675.0,3965.340087890625,3097.239990234375
2022-11-27,1113.0845082015185,9.0,700.2000122070312,545.2999877929688,24719.0,4026.1201171875,3101.68994140625
2022-12-04,1116.8444644487122,9.0,715.2999877929688,559.7000122070312,24622.0,4071.699951171875,3156.139892578125
2022-12-11,1022.2719800589347,10.0,720.2999877929688,523.5,24277.0,3934.3798828125,3206.949951171875
2022-12-18,839.1653577723991,10.0,693.7999877929688,491.04998779296875,23688.0,3852.360107421875,3167.85791015625
2022-12-25,913.7135345036735,12.0,673.7999877929688,471.95001220703125,23878.0,3844.820068359375,3045.865966796875
2023-01-01,950.9876228693106,9.0,679.9000244140625,475.5,23707.0,3839.5,3089.260009765625
2023-01-08,875.1302495371388,9.0,748.7999877929688,527.5999755859375,25180.0,3895.080078125,3157.639892578125
2023-01-15,1044.0937013349285,9.0,785.2999877929688,563.5999755859375,25783.0,3999.090087890625,3195.31005859375
2023-01-22,1009.6233821379124,9.0,782.7999877929688,531.5999755859375,25776.0,3972.610107421875,3264.81005859375
2023-01-29,1029.8919633730882,9.0,801.0,557.7000122070312,26436.0,4070.56005859375,3264.81005859375
2023-02-05,935.3217531465924,8.0,829.4000244140625,598.5999755859375,26951.0,4136.47998046875,3263.409912109375
2023-02-12,815.7254713123505,8.0,797.5999755859375,559.5,27268.0,4090.4599609375,3260.669921875
2023-02-19,694.1687878048715,9.0,818.4000244140625,590.0,27751.0,4079.090087890625,3224.02001953125
2023-02-26,845.3303069518186,8.0,777.2999877929688,553.7999877929688,26986.0,3970.0400390625,3267.159912109375
2023-03-05,868.0575990116924,8.0,815.0999755859375,577.4000244140625,27825.0,4045.639892578125,3328.389892578125
2023-03-12,871.5201457702972,7.0,802.5999755859375,573.5999755859375,27282.0,3861.590087890625,3230.080078125
2023-03-19,943.395041647306,8.0,787.2999877929688,547.0999755859375,25495.0,3916.639892578125,3250.550048828125
2023-03-26,1273.1292698045143,8.0,813.4000244140625,580.5,25892.0,3970.989990234375,3265.64990234375
2023-04-02,1341.177622034791,8.0,844.4000244140625,600.0,27114.0,4109.31005859375,3272.860107421875
2023-04-09,1375.2017981499296,8.0,829.0999755859375,555.4000244140625,27214.0,4105.02001953125,3327.64990234375
2023-04-16,1267.2214316789418,7.0,892.7999877929688,576.0,27872.0,4137.64013671875,3338.14990234375
2023-04-23,1196.316796195275,7.0,901.0999755859375,578.0,27746.0,4133.52001953125,3301.260009765625
2023-04-30,1160.8644784534415,7.0,871.0,579.7000122070312,27077.0,4169.47998046875,3323.27001953125
2023-05-07,1062.5221388708035,8.0,876.9000244140625,561.4000244140625,27349.0,4136.25,3334.5
2023-05-14,1013.3509690794845,7.0,885.4000244140625,545.4000244140625,27347.0,4124.080078125,3272.360107421875
2023-05-21,884.670061880802,8.0,874.2999877929688,535.0999755859375,27520.0,4191.97998046875,3283.5400390625
2023-05-28,750.5511529479293,8.0,843.5,517.7000122070312,26713.0,4205.4501953125,3212.5
2023-06-04,623.0762799501209,8.0,830.9000244140625,506.70001220703125,27068.0,4282.3701171875,3230.070068359375
2023-06-11,511.5524191148299,7.0,820.0,504.70001220703125,27162.0,4298.85986328125,3231.409912109375
2023-06-18,525.5059172015611,8.0,868.5999755859375,527.7000122070312,27862.0,4409.58984375,3273.330078125
2023-06-25,557.9284635335136,9.0,830.0999755859375,502.20001220703125,27210.0,4348.330078125,3197.89990234375
2023-07-02,895.1661119344798,9.0,863.0,505.6000061035156,28231.0,4450.3798828125,3202.06005859375
2023-07-09,956.3249188729726,8.0,825.4000244140625,477.6000061035156,27778.0,4398.9501953125,3196.610107421875
2023-07-16,986.904322342219,7.0,892.2999877929688,500.0,28663.0,4505.419921875,3237.699951171875
2023-07-23,930.0403772888073,8.0,867.9000244140625,541.2999877929688,28855.0,4536.33984375,3167.75
2023-07-30,901.6084047621016,8.0,841.2000122070312,531.2000122070312,29500.0,4582.22998046875,3275.929931640625
2023-08-06,1011.016983058606,8.0,816.0,514.5,28586.0,4478.02978515625,3288.083984375
2023-08-13,1065.7212722068582,8.0,820.4000244140625,517.0999755859375,28275.0,4464.0498046875,3189.25
2023-08-20,1093.0734167809842,8.0,776.9000244140625,492.6000061035156,27762.0,4369.7099609375,3131.949951171875
2023-08-27,1106.7494890680473,7.0,785.2999877929688,487.6000061035156,28208.0,4405.7099609375,3064.070068359375
2023-09-03,949.8896488293705,7.0,775.7999877929688,488.79998779296875,28650.0,4515.77001953125,3133.25
2023-09-10,773.2410750090177,7.0,740.0,469.70001220703125,28233.0,4457.490234375,3116.719970703125
2023-09-17,684.9167880988413,8.0,761.2000122070312,469.1000061035156,28895.0,4450.31982421875,3117.739990234375
2023-09-24,640.7546446437531,7.0,732.2999877929688,460.45001220703125,28576.0,4320.06005859375,3132.431884765625
2023-10-01,545.5205182207825,8.0,716.4000244140625,431.8999938964844,28243.0,4288.0498046875,3110.47509765625
2023-10-08,497.9034550092972,8.0,729.7000122070312,425.3500061035156,27811.0,4308.5,3110.47509765625
2023-10-15,474.0949234035545,8.0,660.5999755859375,406.79998779296875,28237.0,4327.77978515625,3088.10009765625
2023-10-22,385.38248004076354,7.0,664.0,402.79998779296875,27357.0,4224.16015625,2983.06005859375
2023-10-29,373.16048337701466,8.0,661.4000244140625,383.5,27287.0,4117.3701171875,3017.783935546875
2023-11-05,367.0494850451402,8.0,702.7999877929688,407.25,28675.0,4358.33984375,3030.798095703125
2023-11-12,322.5074703311861,9.0,687.0999755859375,393.1000061035156,28504.0,4415.240234375,3038.969970703125
2023-11-19,264.8368979878824,9.0,711.5999755859375,404.29998779296875,29498.0,4514.02001953125,3054.3701171875
2023-11-26,212.13758567987423,9.0,706.9000244140625,406.45001220703125,29432.0,4559.33984375,3040.971923828125
2023-12-03,182.0422801905567,11.0,699.2000122070312,392.8999938964844,29928.0,4594.6298828125,3031.635986328125
2023-12-10,166.99462744589795,10.0,739.0999755859375,413.79998779296875,30404.0,4604.3701171875,2969.55908203125
2023-12-17,162.3001407778321,11.0,748.4000244140625,417.8500061035156,30374.0,4719.18994140625,2942.556884765625
2023-12-24,287.227182933417,12.0,737.7000122070312,397.79998779296875,30353.0,4754.6298828125,2914.77490234375
2023-12-31,349.69070401120945,11.0,733.5999755859375,399.0,30352.0,4769.830078125,2974.93505859375
2024-01-07,520.1160764054266,10.0,688.9000244140625,378.3999938964844,30441.0,4697.240234375,2929.179931640625
2024-01-14,549.9065695990225,10.0,669.9000244140625,366.70001220703125,30471.0,4783.830078125,2881.97705078125
2024-01-21,523.4696220239894,10.0,659.4000244140625,350.5,30284.0,4839.81005859375,2832.279052734375
2024-01-28,510.2511482364728,8.0,773.0999755859375,384.79998779296875,30379.0,4890.97021484375,2910.222900390625
