date,qty_rol_mean,qty_rol_std,qty_rol_max,qty_rol_min,Google_imm_rol_mean,Google_imm_rol_std,Google_imm_rol_max,Google_imm_rol_min,lvmh_stock_price_rol_mean,lvmh_stock_price_rol_std,lvmh_stock_price_rol_max,lvmh_stock_price_rol_min,kering_stock_price_rol_mean,kering_stock_price_rol_std,kering_stock_price_rol_max,kering_stock_price_rol_min,qty-0,qty_V_0,qty-1,qty_V_1,qty-2,qty_V_2,qty-3,qty_V_3,qty-4,qty_V_4,qty-5,qty_V_5,Google_imm-0,Google_imm_V_0,Google_imm-1,Google_imm_V_1,Google_imm-2,Google_imm_V_2,Google_imm-3,Google_imm_V_3,Google_imm-4,Google_imm_V_4,Google_imm-5,Google_imm_V_5,lvmh_stock_price-0,lvmh_stock_price_V_0,lvmh_stock_price-1,lvmh_stock_price_V_1,lvmh_stock_price-2,lvmh_stock_price_V_2,lvmh_stock_price-3,lvmh_stock_price_V_3,lvmh_stock_price-4,lvmh_stock_price_V_4,lvmh_stock_price-5,lvmh_stock_price_V_5,kering_stock_price-0,kering_stock_price_V_0,kering_stock_price-1,kering_stock_price_V_1,kering_stock_price-2,kering_stock_price_V_2,kering_stock_price-3,kering_stock_price_V_3,kering_stock_price-4,kering_stock_price_V_4,kering_stock_price-5,kering_stock_price_V_5,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,week_of_month_1,week_of_month_2,week_of_month_3,week_of_month_4,week_of_month_5,month_variation
2019-10-06,1499.714954999271,65.39031320241025,1575.5965890991622,1421.7252380784582,41.25,1.7078251276599308,43.0,39.0,365.4499969482422,13.836844039391433,382.0,349.6000061035156,461.0500030517578,12.907691748192098,468.9500122070313,441.8999938964844,1522.9617749252716,0.030019120079108928,1478.5762178941911,0.03998731843050785,1421.7252380784582,-0.09765910391357155,1575.5965890991622,0.004541190826278021,1568.4738500401031,-0.03881310802235237,1631.809446353309,-0.03774209028007217,39.0,-0.07142857142857142,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.0,41.0,-0.023809523809523808,42.0,0.16666666666666666,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
2019-10-13,1484.7821007773323,46.32683082765557,1522.9617749252716,1421.7252380784582,41.25,1.7078251276599308,43.0,39.0,364.5,12.375043032798065,378.2000122070313,349.6000061035156,461.8625030517578,13.62378329289708,471.8500061035156,441.8999938964844,1515.865172211409,-0.004659737907217605,1522.9617749252716,0.030019120079108928,1478.5762178941911,0.03998731843050785,1421.7252380784582,-0.09765910391357155,1575.5965890991622,0.004541190826278021,1568.4738500401031,-0.03881310802235237,41.0,0.05128205128205128,39.0,-0.07142857142857142,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.0,41.0,-0.023809523809523808,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
2019-10-20,1509.362767175854,20.72999470686846,1522.9617749252716,1478.5762178941911,41.25,1.7078251276599308,43.0,39.0,365.75000000000006,13.337602834598876,378.2000122070313,349.6000061035156,462.0374984741211,13.749086608143427,471.8500061035156,441.8999938964844,1520.0479036725446,0.0027593030949011103,1515.865172211409,-0.004659737907217605,1522.9617749252716,0.030019120079108928,1478.5762178941911,0.03998731843050785,1421.7252380784582,-0.09765910391357155,1575.5965890991622,0.004541190826278021,43.0,0.04878048780487805,41.0,0.05128205128205128,39.0,-0.07142857142857142,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.0,375.0499877929688,-0.008328990778398332,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,469.6499938964844,-0.00466252448569134,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
2019-10-27,1520.2535300530844,3.17230567774032,1522.9617749252716,1515.865172211409,41.25,1.7078251276599308,43.0,39.0,371.7000045776368,15.187111928667063,383.9500122070313,349.6000061035156,474.3499984741211,29.740350944879353,514.0,441.8999938964844,1522.1392694031124,0.0013758551460877446,1520.0479036725446,0.0027593030949011103,1515.865172211409,-0.004659737907217605,1522.9617749252716,0.030019120079108928,1478.5762178941911,0.03998731843050785,1421.7252380784582,-0.09765910391357155,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.05128205128205128,39.0,-0.07142857142857142,42.0,-0.023255813953488372,43.0,0.04878048780487805,383.9500122070313,0.02373023517861144,375.0499877929688,-0.008328990778398332,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,514.0,0.09443203807065484,469.6499938964844,-0.00466252448569134,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
2019-11-03,1500.9118264666322,36.97004185821332,1522.1392694031124,1445.5949605794628,42.25,0.9574271077563341,43.0,41.0,381.61250305175787,6.285088410213233,389.25,375.0499877929688,492.625,25.27833411478142,515.0,469.6499938964844,1445.5949605794628,-0.05028732282405763,1522.1392694031124,0.0013758551460877446,1520.0479036725446,0.0027593030949011103,1515.865172211409,-0.004659737907217605,1522.9617749252716,0.030019120079108928,1478.5762178941911,0.03998731843050785,43.0,0.023809523809523808,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.05128205128205128,39.0,-0.07142857142857142,42.0,-0.023255813953488372,389.25,0.013803848481481137,383.9500122070313,0.02373023517861144,375.0499877929688,-0.008328990778398332,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,515.0,0.0019455252918287938,514.0,0.09443203807065484,469.6499938964844,-0.00466252448569134,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
2019-11-10,1453.6371510584372,91.7674137400088,1522.1392694031124,1326.766470578628,42.5,0.5773502691896196,43.0,42.0,387.8125,11.697964100438833,403.0,375.0499877929688,504.56249237060547,23.402397077546503,519.5999755859375,469.6499938964844,1326.766470578628,-0.08220040415276676,1445.5949605794628,-0.05028732282405763,1522.1392694031124,0.0013758551460877446,1520.0479036725446,0.0027593030949011103,1515.865172211409,-0.004659737907217605,1522.9617749252716,0.030019120079108928,42.0,-0.023255813953488372,43.0,0.023809523809523808,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.05128205128205128,39.0,-0.07142857142857142,403.0,0.035324341682723186,389.25,0.013803848481481137,383.9500122070313,0.02373023517861144,375.0499877929688,-0.008328990778398332,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,519.5999755859375,0.008931991429004854,515.0,0.0019455252918287938,514.0,0.09443203807065484,469.6499938964844,-0.00466252448569134,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
2019-11-17,1383.3634927269868,125.41797721633121,1522.1392694031124,1238.9532703467432,43.5,2.380476142847615,47.0,42.0,395.4250030517578,10.467285860380418,405.5,383.9500122070313,523.5999908447266,14.999551696864659,545.7999877929688,514.0,1238.9532703467432,-0.06618587534367508,1326.766470578628,-0.08220040415276676,1445.5949605794628,-0.05028732282405763,1522.1392694031124,0.0013758551460877446,1520.0479036725446,0.0027593030949011103,1515.865172211409,-0.004659737907217605,47.0,0.11904761904761904,42.0,-0.023255813953488372,43.0,0.023809523809523808,42.0,-0.023255813953488372,43.0,0.04878048780487805,41.0,0.05128205128205128,405.5,0.00620347394540943,403.0,0.035324341682723186,389.25,0.013803848481481137,383.9500122070313,0.02373023517861144,375.0499877929688,-0.008328990778398332,378.2000122070313,0.08180779635068798,545.7999877929688,0.05042342847973823,519.5999755859375,0.008931991429004854,515.0,0.0019455252918287938,514.0,0.09443203807065484,469.6499938964844,-0.00466252448569134,471.8500061035156,0.06777554338244023,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
2019-11-24,1301.5903429339087,110.52318664995393,1445.5949605794628,1195.046670230801,47.25,6.849574196011505,57.0,42.0,398.5,7.300114154358969,405.5,389.25,530.4499969482422,15.405093202126297,545.7999877929688,515.0,1195.046670230801,-0.035438463392290925,1238.9532703467432,-0.06618587534367508,1326.766470578628,-0.08220040415276676,1445.5949605794628,-0.05028732282405763,1522.1392694031124,0.0013758551460877446,1520.0479036725446,0.0027593030949011103,57.0,0.2127659574468085,47.0,0.11904761904761904,42.0,-0.023255813953488372,43.0,0.023809523809523808,42.0,-0.023255813953488372,43.0,0.04878048780487805,396.25,-0.02281134401972873,405.5,0.00620347394540943,403.0,0.035324341682723186,389.25,0.013803848481481137,383.9500122070313,0.02373023517861144,375.0499877929688,-0.008328990778398332,541.4000244140625,-0.008061494095480324,545.7999877929688,0.05042342847973823,519.5999755859375,0.008931991429004854,515.0,0.0019455252918287938,514.0,0.09443203807065484,469.6499938964844,-0.00466252448569134,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
2019-12-01,1226.7634680208644,76.66275667078719,1326.766470578628,1146.2874609272849,48.5,6.244997998398397,57.0,42.0,403.0124969482422,4.840859783304205,407.2999877929688,396.25,538.375,12.72908200967761,546.7000122070312,519.5999755859375,1146.2874609272849,-0.04080109213985696,1195.046670230801,-0.035438463392290925,1238.9532703467432,-0.06618587534367508,1326.766470578628,-0.08220040415276676,1445.5949605794628,-0.05028732282405763,1522.1392694031124,0.0013758551460877446,48.0,-0.15789473684210525,57.0,0.2127659574468085,47.0,0.11904761904761904,42.0,-0.023255813953488372,43.0,0.023809523809523808,42.0,-0.023255813953488372,407.2999877929688,0.027886404524842416,396.25,-0.02281134401972873,405.5,0.00620347394540943,403.0,0.035324341682723186,389.25,0.013803848481481137,383.9500122070313,0.02373023517861144,546.7000122070312,0.009789411810065457,541.4000244140625,-0.008061494095480324,545.7999877929688,0.05042342847973823,519.5999755859375,0.008931991429004854,515.0,0.0019455252918287938,514.0,0.09443203807065484,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0
2019-12-08,1175.759210358919,51.781963080630184,1238.9532703467432,1122.7494399308468,50.5,4.509249752822894,57.0,47.0,402.5999984741211,4.912055577702389,407.2999877929688,396.25,545.75,3.2171232489916557,549.0999755859375,541.4000244140625,1122.7494399308468,-0.020534134585575108,1146.2874609272849,-0.04080109213985696,1195.046670230801,-0.035438463392290925,1238.9532703467432,-0.06618587534367508,1326.766470578628,-0.08220040415276676,1445.5949605794628,-0.05028732282405763,50.0,0.041666666666666664,48.0,-0.15789473684210525,57.0,0.2127659574468085,47.0,0.11904761904761904,42.0,-0.023255813953488372,43.0,0.023809523809523808,401.3500061035156,-0.014608352241045404,407.2999877929688,0.027886404524842416,396.25,-0.02281134401972873,405.5,0.00620347394540943,403.0,0.035324341682723186,389.25,0.013803848481481137,549.0999755859375,0.004389909137220581,546.7000122070312,0.009789411810065457,541.4000244140625,-0.008061494095480324,545.7999877929688,0.05042342847973823,519.5999755859375,0.008931991429004854,515.0,0.0019455252918287938,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
2019-12-15,1135.2323830509176,49.20962586438284,1195.046670230801,1076.845961114738,52.5,4.203173404306164,57.0,48.0,402.1749954223633,4.643717086363263,407.2999877929688,396.25,549.8000030517578,8.746419235724824,562.0,541.4000244140625,1076.845961114738,-0.04088488239988451,1122.7494399308468,-0.020534134585575108,1146.2874609272849,-0.04080109213985696,1195.046670230801,-0.035438463392290925,1238.9532703467432,-0.06618587534367508,1326.766470578628,-0.08220040415276676,55.0,0.1,50.0,0.041666666666666664,48.0,-0.15789473684210525,57.0,0.2127659574468085,47.0,0.11904761904761904,42.0,-0.023255813953488372,403.7999877929688,0.006104351942681386,401.3500061035156,-0.014608352241045404,407.2999877929688,0.027886404524842416,396.25,-0.02281134401972873,405.5,0.00620347394540943,403.0,0.035324341682723186,562.0,0.023493034033186852,549.0999755859375,0.004389909137220581,546.7000122070312,0.009789411810065457,541.4000244140625,-0.008061494095480324,545.7999877929688,0.05042342847973823,519.5999755859375,0.008931991429004854,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
2019-12-22,1099.9442709198884,42.11850718339128,1146.2874609272849,1053.8942217066835,57.0,12.355835328567093,75.0,48.0,405.7374954223633,4.005281121935255,410.5,401.3500061035156,559.4749908447266,15.303667181682295,580.0999755859375,546.7000122070312,1053.8942217066835,-0.021313855683031093,1076.845961114738,-0.04088488239988451,1122.7494399308468,-0.020534134585575108,1146.2874609272849,-0.04080109213985696,1195.046670230801,-0.035438463392290925,1238.9532703467432,-0.06618587534367508,75.0,0.36363636363636365,55.0,0.1,50.0,0.041666666666666664,48.0,-0.15789473684210525,57.0,0.2127659574468085,47.0,0.11904761904761904,410.5,0.016592403193598754,403.7999877929688,0.006104351942681386,401.3500061035156,-0.014608352241045404,407.2999877929688,0.027886404524842416,396.25,-0.02281134401972873,405.5,0.00620347394540943,580.0999755859375,0.03220636225255783,562.0,0.023493034033186852,549.0999755859375,0.004389909137220581,546.7000122070312,0.009789411810065457,541.4000244140625,-0.008061494095480324,545.7999877929688,0.05042342847973823,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
2019-12-29,1073.9769936887312,35.52580321439248,1122.7494399308468,1042.4183520026563,59.25,10.90489186863706,75.0,50.0,408.3125,7.300274276811926,417.6000061035156,401.3500061035156,570.4749908447266,18.532930758570565,590.7000122070312,549.0999755859375,1042.4183520026563,-0.01088901473000119,1053.8942217066835,-0.021313855683031093,1076.845961114738,-0.04088488239988451,1122.7494399308468,-0.020534134585575108,1146.2874609272849,-0.04080109213985696,1195.046670230801,-0.035438463392290925,57.0,-0.24,75.0,0.36363636363636365,55.0,0.1,50.0,0.041666666666666664,48.0,-0.15789473684210525,57.0,0.2127659574468085,417.6000061035156,0.017295995380062424,410.5,0.016592403193598754,403.7999877929688,0.006104351942681386,401.3500061035156,-0.014608352241045404,407.2999877929688,0.027886404524842416,396.25,-0.02281134401972873,590.7000122070312,0.018272775499407746,580.0999755859375,0.03220636225255783,562.0,0.023493034033186852,549.0999755859375,0.004389909137220581,546.7000122070312,0.009789411810065457,541.4000244140625,-0.008061494095480324,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
