date,qty_rol_mean,qty_rol_std,qty_rol_max,qty_rol_min,lvmh_stock_price_rol_mean,lvmh_stock_price_rol_std,lvmh_stock_price_rol_max,lvmh_stock_price_rol_min,kering_stock_price_rol_mean,kering_stock_price_rol_std,kering_stock_price_rol_max,kering_stock_price_rol_min,qty-0,qty_V_0,qty-1,qty_V_1,qty-2,qty_V_2,qty-3,qty_V_3,qty-4,qty_V_4,qty-5,qty_V_5,lvmh_stock_price-0,lvmh_stock_price_V_0,lvmh_stock_price-1,lvmh_stock_price_V_1,lvmh_stock_price-2,lvmh_stock_price_V_2,lvmh_stock_price-3,lvmh_stock_price_V_3,lvmh_stock_price-4,lvmh_stock_price_V_4,lvmh_stock_price-5,lvmh_stock_price_V_5,kering_stock_price-0,kering_stock_price_V_0,kering_stock_price-1,kering_stock_price_V_1,kering_stock_price-2,kering_stock_price_V_2,kering_stock_price-3,kering_stock_price_V_3,kering_stock_price-4,kering_stock_price_V_4,kering_stock_price-5,kering_stock_price_V_5,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,week_of_month_1,week_of_month_2,week_of_month_3,week_of_month_4,week_of_month_5,month_variation
2019-01-13,3005.0130524163073,134.44100407694754,3178.188681535579,2855.046053010546,253.91249465942383,3.079329170895395,258.29998779296875,251.1499938964844,399.2249984741211,4.495457064230864,405.8999938964844,396.1000061035156,3178.188681535579,0.05218669774376257,3020.5558465533445,0.018303920822330396,2966.26162856576,0.038954039090872465,2855.046053010546,0.08909147496780688,2621.493344344597,-0.028713604715665794,2698.991108155264,0.029515726201472706,258.29998779296875,0.028469018794526964,251.1499938964844,-0.006330390122712548,252.75,-0.002761873965952882,253.4499969482422,0.005953562286837985,251.9499969482422,0.009819627047062875,249.5,-0.012076828409828775,405.8999938964844,0.021389029014967975,397.3999938964844,-0.00025158768180031445,397.5,0.0035344455312088653,396.1000061035156,-0.02052420355647514,404.3999938964844,0.023020506917600846,395.2999877929688,0.029427051544189602,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2019-01-20,3016.4488125049097,118.42378283943857,3178.188681535579,2900.789093364955,253.89999389648438,3.0819329568227647,258.29998779296875,251.1499938964844,402.6999969482422,6.289144765249729,410.0,397.3999938964844,2900.789093364955,-0.08728229062743842,3178.188681535579,0.05218669774376257,3020.5558465533445,0.018303920822330396,2966.26162856576,0.038954039090872465,2855.046053010546,0.08909147496780688,2621.493344344597,-0.028713604715665794,253.3999938964844,-0.018970166968849275,258.29998779296875,0.028469018794526964,251.1499938964844,-0.006330390122712548,252.75,-0.002761873965952882,253.4499969482422,0.005953562286837985,251.9499969482422,0.009819627047062875,410.0,0.010101025289892561,405.8999938964844,0.021389029014967975,397.3999938964844,-0.00025158768180031445,397.5,0.0035344455312088653,396.1000061035156,-0.02052420355647514,404.3999938964844,0.023020506917600846,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2019-01-27,2978.2212595390274,158.06854267801864,3178.188681535579,2813.351416702232,255.98749542236328,4.530708980145439,261.1000061035156,251.1499938964844,408.625,9.89019678427664,421.2000122070313,397.3999938964844,2813.351416702232,-0.030142721117754196,2900.789093364955,-0.08728229062743842,3178.188681535579,0.05218669774376257,3020.5558465533445,0.018303920822330396,2966.26162856576,0.038954039090872465,2855.046053010546,0.08909147496780688,261.1000061035156,0.030386789236375153,253.3999938964844,-0.018970166968849275,258.29998779296875,0.028469018794526964,251.1499938964844,-0.006330390122712548,252.75,-0.002761873965952882,253.4499969482422,0.005953562286837985,421.2000122070313,0.027317102943978797,410.0,0.010101025289892561,405.8999938964844,0.021389029014967975,397.3999938964844,-0.00025158768180031445,397.5,0.0035344455312088653,396.1000061035156,-0.02052420355647514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2019-02-03,2880.389014818242,228.52955200793855,3178.188681535579,2629.2268676702,264.3624954223633,13.894325812532559,284.6499938964844,253.3999938964844,420.8250045776368,18.11047865051527,446.2000122070313,405.8999938964844,2629.2268676702,-0.06544669391065978,2813.351416702232,-0.030142721117754196,2900.789093364955,-0.08728229062743842,3178.188681535579,0.05218669774376257,3020.5558465533445,0.018303920822330396,2966.26162856576,0.038954039090872465,284.6499938964844,0.09019527860000175,261.1000061035156,0.030386789236375153,253.3999938964844,-0.018970166968849275,258.29998779296875,0.028469018794526964,251.1499938964844,-0.006330390122712548,252.75,-0.002761873965952882,446.2000122070313,0.05935422430071492,421.2000122070313,0.027317102943978797,410.0,0.010101025289892561,405.8999938964844,0.021389029014967975,397.3999938964844,-0.00025158768180031445,397.5,0.0035344455312088653,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2019-02-10,2701.6215444949626,195.17156991979317,2900.789093364955,2463.118800242462,270.6749954223633,15.823738591854136,284.6499938964844,253.3999938964844,429.5750045776368,16.911214850621512,446.2000122070313,410.0,2463.118800242462,-0.06317753308786518,2629.2268676702,-0.06544669391065978,2813.351416702232,-0.030142721117754196,2900.789093364955,-0.08728229062743842,3178.188681535579,0.05218669774376257,3020.5558465533445,0.018303920822330396,283.54998779296875,-0.003864416395932376,284.6499938964844,0.09019527860000175,261.1000061035156,0.030386789236375153,253.3999938964844,-0.018970166968849275,258.29998779296875,0.028469018794526964,251.1499938964844,-0.006330390122712548,440.8999938964844,-0.011878122289444916,446.2000122070313,0.05935422430071492,421.2000122070313,0.027317102943978797,410.0,0.010101025289892561,405.8999938964844,0.021389029014967975,397.3999938964844,-0.00025158768180031445,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2019-02-17,2557.6967882962426,210.97134336738637,2813.351416702232,2325.090068570077,280.875,14.023937541866944,294.20001220703125,261.1000061035156,445.4500045776368,21.572586630658375,473.5,421.2000122070313,2325.090068570077,-0.056038195014709656,2463.118800242462,-0.06317753308786518,2629.2268676702,-0.06544669391065978,2813.351416702232,-0.030142721117754196,2900.789093364955,-0.08728229062743842,3178.188681535579,0.05218669774376257,294.20001220703125,0.03755960103175356,283.54998779296875,-0.003864416395932376,284.6499938964844,0.09019527860000175,261.1000061035156,0.030386789236375153,253.3999938964844,-0.018970166968849275,258.29998779296875,0.028469018794526964,473.5,0.0739396837260323,440.8999938964844,-0.011878122289444916,446.2000122070313,0.05935422430071492,421.2000122070313,0.027317102943978797,410.0,0.010101025289892561,405.8999938964844,0.021389029014967975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2019-02-24,2439.07514623081,141.15060063296912,2629.2268676702,2325.090068570077,290.5374984741211,7.784005114742059,299.75,283.54998779296875,460.1500015258789,19.471431161313987,480.0,440.8999938964844,2338.8648484405,0.005924406996798239,2325.090068570077,-0.056038195014709656,2463.118800242462,-0.06317753308786518,2629.2268676702,-0.06544669391065978,2813.351416702232,-0.030142721117754196,2900.789093364955,-0.08728229062743842,299.75,0.018864675603966912,294.20001220703125,0.03755960103175356,283.54998779296875,-0.003864416395932376,284.6499938964844,0.09019527860000175,261.1000061035156,0.030386789236375153,253.3999938964844,-0.018970166968849275,480.0,0.013727560718057022,473.5,0.0739396837260323,440.8999938964844,-0.011878122289444916,446.2000122070313,0.05935422430071492,421.2000122070313,0.027317102943978797,410.0,0.010101025289892561,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2019-03-03,2461.2588761120987,182.0458605530338,2717.961787195356,2325.090068570077,296.0250015258789,9.741028164409384,306.6000061035156,283.54998779296875,472.4749984741211,22.98410962264331,495.5,440.8999938964844,2717.961787195356,0.16208586785492507,2338.8648484405,0.005924406996798239,2325.090068570077,-0.056038195014709656,2463.118800242462,-0.06317753308786518,2629.2268676702,-0.06544669391065978,2813.351416702232,-0.030142721117754196,306.6000061035156,0.022852397342837782,299.75,0.018864675603966912,294.20001220703125,0.03755960103175356,283.54998779296875,-0.003864416395932376,284.6499938964844,0.09019527860000175,261.1000061035156,0.030386789236375153,495.5,0.03229166666666667,480.0,0.013727560718057022,473.5,0.0739396837260323,440.8999938964844,-0.011878122289444916,446.2000122070313,0.05935422430071492,421.2000122070313,0.027317102943978797,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2019-03-10,2547.3324328435756,251.40053986654658,2807.41302716837,2325.090068570077,301.5875015258789,5.7971732475103455,306.6000061035156,294.20001220703125,483.9499969482422,9.42213582333377,495.5,473.5,2807.41302716837,0.03291114701995786,2717.961787195356,0.16208586785492507,2338.8648484405,0.005924406996798239,2325.090068570077,-0.056038195014709656,2463.118800242462,-0.06317753308786518,2629.2268676702,-0.06544669391065978,305.79998779296875,-0.0026093225525793675,306.6000061035156,0.022852397342837782,299.75,0.018864675603966912,294.20001220703125,0.03755960103175356,283.54998779296875,-0.003864416395932376,284.6499938964844,0.09019527860000175,486.7999877929688,-0.01755804683558263,495.5,0.03229166666666667,480.0,0.013727560718057022,473.5,0.0739396837260323,440.8999938964844,-0.011878122289444916,446.2000122070313,0.05935422430071492,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2019-03-17,2646.2565183069974,209.09121570659792,2807.41302716837,2338.8648484405,307.6875,7.891599774778496,318.6000061035156,299.75,489.6499938964844,7.739291682204666,496.2999877929688,480.0,2720.786410423764,-0.030856384830549664,2807.41302716837,0.03291114701995786,2717.961787195356,0.16208586785492507,2338.8648484405,0.005924406996798239,2325.090068570077,-0.056038195014709656,2463.118800242462,-0.06317753308786518,318.6000061035156,0.041857484700793,305.79998779296875,-0.0026093225525793675,306.6000061035156,0.022852397342837782,299.75,0.018864675603966912,294.20001220703125,0.03755960103175356,283.54998779296875,-0.003864416395932376,496.2999877929688,0.019515201804072877,486.7999877929688,-0.01755804683558263,495.5,0.03229166666666667,480.0,0.013727560718057022,473.5,0.0739396837260323,440.8999938964844,-0.011878122289444916,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2019-03-24,2845.315065573002,197.60023479274452,3135.099037504517,2717.961787195356,311.1125030517578,6.058385320744438,318.6000061035156,305.79998779296875,492.6999969482422,4.3150914994446286,496.2999877929688,486.7999877929688,3135.099037504517,0.15227679228823532,2720.786410423764,-0.030856384830549664,2807.41302716837,0.03291114701995786,2717.961787195356,0.16208586785492507,2338.8648484405,0.005924406996798239,2325.090068570077,-0.056038195014709656,313.45001220703125,-0.01616445008733334,318.6000061035156,0.041857484700793,305.79998779296875,-0.0026093225525793675,306.6000061035156,0.022852397342837782,299.75,0.018864675603966912,294.20001220703125,0.03755960103175356,492.2000122070313,-0.008261083390652433,496.2999877929688,0.019515201804072877,486.7999877929688,-0.01755804683558263,495.5,0.03229166666666667,480.0,0.013727560718057022,473.5,0.0739396837260323,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2019-03-31,2963.5026486020874,234.0545566452777,3190.712119311698,2720.786410423764,316.4375,9.276259092302308,327.8999938964844,305.79998779296875,496.62500000000006,10.466581670664691,511.2000122070313,486.7999877929688,3190.712119311698,0.017738859647460477,3135.099037504517,0.15227679228823532,2720.786410423764,-0.030856384830549664,2807.41302716837,0.03291114701995786,2717.961787195356,0.16208586785492507,2338.8648484405,0.005924406996798239,327.8999938964844,0.04609979622495285,313.45001220703125,-0.01616445008733334,318.6000061035156,0.041857484700793,305.79998779296875,-0.0026093225525793675,306.6000061035156,0.022852397342837782,299.75,0.018864675603966912,511.2000122070313,0.03860219327261645,492.2000122070313,-0.008261083390652433,496.2999877929688,0.019515201804072877,486.7999877929688,-0.01755804683558263,495.5,0.03229166666666667,480.0,0.013727560718057022,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2019-04-07,3041.5066321297927,215.99009679477356,3190.712119311698,2720.786410423764,324.0,10.014561643213565,336.04998779296875,313.45001220703125,507.44999694824224,17.16555548668197,530.0999755859375,492.2000122070313,3119.428961279192,-0.022340830312163423,3190.712119311698,0.017738859647460477,3135.099037504517,0.15227679228823532,2720.786410423764,-0.030856384830549664,2807.41302716837,0.03291114701995786,2717.961787195356,0.16208586785492507,336.04998779296875,0.024855120610515376,327.8999938964844,0.04609979622495285,313.45001220703125,-0.01616445008733334,318.6000061035156,0.041857484700793,305.79998779296875,-0.0026093225525793675,306.6000061035156,0.022852397342837782,530.0999755859375,0.036971758465553166,511.2000122070313,0.03860219327261645,492.2000122070313,-0.008261083390652433,496.2999877929688,0.019515201804072877,486.7999877929688,-0.01755804683558263,495.5,0.03229166666666667,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2019-04-14,3189.5361607969717,87.748800569123,3312.9045250924787,3119.428961279192,330.0749969482422,12.66625198756711,342.8999938964844,313.45001220703125,515.9750061035156,18.21763630504167,530.4000244140625,492.2000122070313,3312.9045250924787,0.06202275038632311,3119.428961279192,-0.022340830312163423,3190.712119311698,0.017738859647460477,3135.099037504517,0.15227679228823532,2720.786410423764,-0.030856384830549664,2807.41302716837,0.03291114701995786,342.8999938964844,0.02038389035066928,336.04998779296875,0.024855120610515376,327.8999938964844,0.04609979622495285,313.45001220703125,-0.01616445008733334,318.6000061035156,0.041857484700793,305.79998779296875,-0.0026093225525793675,530.4000244140625,0.0005660230936501097,530.0999755859375,0.036971758465553166,511.2000122070313,0.03860219327261645,492.2000122070313,-0.008261083390652433,496.2999877929688,0.019515201804072877,486.7999877929688,-0.01755804683558263,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2019-04-21,3341.053626450196,278.4508724532171,3741.168900117416,3119.428961279192,339.78749084472656,10.352644877571816,352.29998779296875,327.8999938964844,520.5250015258789,11.234877400086027,530.4000244140625,510.3999938964844,3741.168900117416,0.12927157175257936,3312.9045250924787,0.06202275038632311,3119.428961279192,-0.022340830312163423,3190.712119311698,0.017738859647460477,3135.099037504517,0.15227679228823532,2720.786410423764,-0.030856384830549664,352.29998779296875,0.02741322269991662,342.8999938964844,0.02038389035066928,336.04998779296875,0.024855120610515376,327.8999938964844,0.04609979622495285,313.45001220703125,-0.01616445008733334,318.6000061035156,0.041857484700793,510.3999938964844,-0.037707446449823094,530.4000244140625,0.0005660230936501097,530.0999755859375,0.036971758465553166,511.2000122070313,0.03860219327261645,492.2000122070313,-0.008261083390652433,496.2999877929688,0.019515201804072877,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2019-04-28,3464.1719322514728,298.0065651325896,3741.168900117416,3119.428961279192,344.4249954223633,6.7966310346042045,352.29998779296875,336.04998779296875,525.0750045776367,9.792308290524604,530.4000244140625,510.3999938964844,3683.1853425168047,-0.015498781035732287,3741.168900117416,0.12927157175257936,3312.9045250924787,0.06202275038632311,3119.428961279192,-0.022340830312163423,3190.712119311698,0.017738859647460477,3135.099037504517,0.15227679228823532,346.45001220703125,-0.016605097327949025,352.29998779296875,0.02741322269991662,342.8999938964844,0.02038389035066928,336.04998779296875,0.024855120610515376,327.8999938964844,0.04609979622495285,313.45001220703125,-0.01616445008733334,529.4000244140625,0.03722576556580362,510.3999938964844,-0.037707446449823094,530.4000244140625,0.0005660230936501097,530.0999755859375,0.036971758465553166,511.2000122070313,0.03860219327261645,492.2000122070313,-0.008261083390652433,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2019-05-05,3575.0150768180156,189.87628533418513,3741.168900117416,3312.9045250924787,349.1749954223633,5.5100602036832935,355.04998779296875,342.8999938964844,524.0500106811523,9.292842010849705,530.4000244140625,510.3999938964844,3562.801539545363,-0.03268469864434804,3683.1853425168047,-0.015498781035732287,3741.168900117416,0.12927157175257936,3312.9045250924787,0.06202275038632311,3119.428961279192,-0.022340830312163423,3190.712119311698,0.017738859647460477,355.04998779296875,0.024823135468092682,346.45001220703125,-0.016605097327949025,352.29998779296875,0.02741322269991662,342.8999938964844,0.02038389035066928,336.04998779296875,0.024855120610515376,327.8999938964844,0.04609979622495285,526.0,-0.0064224107617403894,529.4000244140625,0.03722576556580362,510.3999938964844,-0.037707446449823094,530.4000244140625,0.0005660230936501097,530.0999755859375,0.036971758465553166,511.2000122070313,0.03860219327261645,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
2019-05-12,3617.2051565886636,116.97766807007568,3741.168900117416,3481.6648441750704,346.8374938964844,9.55670543090998,355.04998779296875,333.54998779296875,518.2250061035156,11.110475617956888,529.4000244140625,507.1000061035156,3481.6648441750704,-0.022773285143647463,3562.801539545363,-0.03268469864434804,3683.1853425168047,-0.015498781035732287,3741.168900117416,0.12927157175257936,3312.9045250924787,0.06202275038632311,3119.428961279192,-0.022340830312163423,333.54998779296875,-0.06055485351132232,355.04998779296875,0.024823135468092682,346.45001220703125,-0.016605097327949025,352.29998779296875,0.02741322269991662,342.8999938964844,0.02038389035066928,336.04998779296875,0.024855120610515376,507.1000061035156,-0.03593154733171934,526.0,-0.0064224107617403894,529.4000244140625,0.03722576556580362,510.3999938964844,-0.037707446449823094,530.4000244140625,0.0005660230936501097,530.0999755859375,0.036971758465553166,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
