date,qty_rol_mean,qty_rol_std,qty_rol_max,qty_rol_min,Google_imm_rol_mean,Google_imm_rol_std,Google_imm_rol_max,Google_imm_rol_min,lvmh_stock_price_rol_mean,lvmh_stock_price_rol_std,lvmh_stock_price_rol_max,lvmh_stock_price_rol_min,kering_stock_price_rol_mean,kering_stock_price_rol_std,kering_stock_price_rol_max,kering_stock_price_rol_min,qty-0,qty_V_0,qty-1,qty_V_1,qty-2,qty_V_2,qty-3,qty_V_3,qty-4,qty_V_4,qty-5,qty_V_5,Google_imm-0,Google_imm_V_0,Google_imm-1,Google_imm_V_1,Google_imm-2,Google_imm_V_2,Google_imm-3,Google_imm_V_3,Google_imm-4,Google_imm_V_4,Google_imm-5,Google_imm_V_5,lvmh_stock_price-0,lvmh_stock_price_V_0,lvmh_stock_price-1,lvmh_stock_price_V_1,lvmh_stock_price-2,lvmh_stock_price_V_2,lvmh_stock_price-3,lvmh_stock_price_V_3,lvmh_stock_price-4,lvmh_stock_price_V_4,lvmh_stock_price-5,lvmh_stock_price_V_5,kering_stock_price-0,kering_stock_price_V_0,kering_stock_price-1,kering_stock_price_V_1,kering_stock_price-2,kering_stock_price_V_2,kering_stock_price-3,kering_stock_price_V_3,kering_stock_price-4,kering_stock_price_V_4,kering_stock_price-5,kering_stock_price_V_5,month,day,month_variation
2019-07-07,1966.3179006972741,66.33077130190733,2065.503019027065,1927.6535852055,24.25,1.2583057392117913,26.0,23.0,369.3499908447266,11.435757156746794,380.7999877929688,354.0,511.2375030517578,16.71093679692142,522.2000122070312,486.4500122070313,2065.503019027065,0.07151151787828593,1927.6535852055,-0.0021750886352727076,1931.8555422404156,-0.004331335197642355,1940.259456316116,-0.01870983062628599,1977.253535062358,0.00204958677521068,1973.209271434902,0.004116045960153548,26.0,0.08333333333333333,24.0,0.0,24.0,0.043478260869565216,23.0,-0.041666666666666664,24.0,0.0,24.0,0.0,380.7999877929688,0.017365749965226426,374.2999877929688,0.01629106760484814,368.2999877929688,0.040395445742849735,354.0,-0.008542187080922825,357.04998779296875,0.054489017592671454,338.6000061035156,0.006240731362602154,522.2000122070312,0.004037755661741528,520.0999755859375,0.007555140036188337,516.2000122070312,0.06115736304543139,486.4500122070313,0.014282748157507725,479.6000061035156,0.02929497486614367,465.9500122070313,-0.034700641343294356,7,7,1
2019-07-14,2040.5969338399796,145.97150681921488,2237.375588886938,1927.6535852055,24.75,0.9574271077563375,26.0,24.0,376.8499908447266,6.984033566181806,384.0,368.2999877929688,520.1750030517578,2.8288693556589575,522.2000122070312,516.2000122070312,2237.375588886938,0.08321099910124176,2065.503019027065,0.07151151787828593,1927.6535852055,-0.0021750886352727076,1931.8555422404156,-0.004331335197642355,1940.259456316116,-0.01870983062628599,1977.253535062358,0.00204958677521068,25.0,-0.038461538461538464,26.0,0.08333333333333333,24.0,0.0,24.0,0.043478260869565216,23.0,-0.041666666666666664,24.0,0.0,384.0,0.008403393670198744,380.7999877929688,0.017365749965226426,374.2999877929688,0.01629106760484814,368.2999877929688,0.040395445742849735,354.0,-0.008542187080922825,357.04998779296875,0.054489017592671454,522.2000122070312,0.0,522.2000122070312,0.004037755661741528,520.0999755859375,0.007555140036188337,516.2000122070312,0.06115736304543139,486.4500122070313,0.014282748157507725,479.6000061035156,0.02929497486614367,7,14,1
2019-07-21,2077.3686117529355,126.70186863391818,2237.375588886938,1927.6535852055,25.0,0.8164965809277254,26.0,24.0,380.3499908447266,4.239893438576237,384.0,374.2999877929688,521.8000030517578,1.157601617240529,522.7000122070312,520.0999755859375,2078.942253892239,-0.07081213175902999,2237.375588886938,0.08321099910124176,2065.503019027065,0.07151151787828593,1927.6535852055,-0.0021750886352727076,1931.8555422404156,-0.004331335197642355,1940.259456316116,-0.01870983062628599,25.0,0.0,25.0,-0.038461538461538464,26.0,0.08333333333333333,24.0,0.0,24.0,0.043478260869565216,23.0,-0.041666666666666664,382.2999877929688,-0.0044271151224770655,384.0,0.008403393670198744,380.7999877929688,0.017365749965226426,374.2999877929688,0.01629106760484814,368.2999877929688,0.040395445742849735,354.0,-0.008542187080922825,522.7000122070312,0.0009574875302794328,522.2000122070312,0.0,522.2000122070312,0.004037755661741528,520.0999755859375,0.007555140036188337,516.2000122070312,0.06115736304543139,486.4500122070313,0.014282748157507725,7,21,1
2019-07-28,2139.4694570255256,81.76966177417673,2237.375588886938,2065.503019027065,25.25,0.4999999999999991,26.0,25.0,383.1749954223633,2.079071022356854,385.6000061035156,380.7999877929688,510.08750915527344,24.55947050428902,522.7000122070312,473.25,2176.056966295861,0.04671352088871242,2078.942253892239,-0.07081213175902999,2237.375588886938,0.08321099910124176,2065.503019027065,0.07151151787828593,1927.6535852055,-0.0021750886352727076,1931.8555422404156,-0.004331335197642355,25.0,0.0,25.0,0.0,25.0,-0.038461538461538464,26.0,0.08333333333333333,24.0,0.0,24.0,0.043478260869565216,385.6000061035156,0.008632012597222247,382.2999877929688,-0.0044271151224770655,384.0,0.008403393670198744,380.7999877929688,0.017365749965226426,374.2999877929688,0.01629106760484814,368.2999877929688,0.040395445742849735,473.25,-0.09460495705411437,522.7000122070312,0.0009574875302794328,522.2000122070312,0.0,522.2000122070312,0.004037755661741528,520.0999755859375,0.007555140036188337,516.2000122070312,0.06115736304543139,7,28,0
2019-08-04,2178.632272499043,71.39018244643596,2237.375588886938,2078.942253892239,24.75,0.4999999999999991,25.0,24.0,377.5749969482422,12.854152593293183,385.6000061035156,358.3999938964844,492.2625045776367,36.03252629644773,522.7000122070312,450.8999938964844,2222.154280921134,0.021183873096732926,2176.056966295861,0.04671352088871242,2078.942253892239,-0.07081213175902999,2237.375588886938,0.08321099910124176,2065.503019027065,0.07151151787828593,1927.6535852055,-0.0021750886352727076,24.0,-0.04,25.0,0.0,25.0,0.0,25.0,-0.038461538461538464,26.0,0.08333333333333333,24.0,0.0,358.3999938964844,-0.07053944962783355,385.6000061035156,0.008632012597222247,382.2999877929688,-0.0044271151224770655,384.0,0.008403393670198744,380.7999877929688,0.017365749965226426,374.2999877929688,0.01629106760484814,450.8999938964844,-0.04722663730272715,473.25,-0.09460495705411437,522.7000122070312,0.0009574875302794328,522.2000122070312,0.0,522.2000122070312,0.004037755661741528,520.0999755859375,0.007555140036188337,8,4,1
2019-08-11,2180.5891098356883,73.60985875057975,2245.2029382335195,2078.942253892239,24.75,0.4999999999999991,25.0,24.0,372.6624984741211,13.326375729732794,385.6000061035156,358.3999938964844,475.3625030517578,33.039360747785224,522.7000122070312,450.8999938964844,2245.2029382335195,0.010372212906311407,2222.154280921134,0.021183873096732926,2176.056966295861,0.04671352088871242,2078.942253892239,-0.07081213175902999,2237.375588886938,0.08321099910124176,2065.503019027065,0.07151151787828593,25.0,0.041666666666666664,24.0,-0.04,25.0,0.0,25.0,0.0,25.0,-0.038461538461538464,26.0,0.08333333333333333,364.3500061035156,0.016601596842520525,358.3999938964844,-0.07053944962783355,385.6000061035156,0.008632012597222247,382.2999877929688,-0.0044271151224770655,384.0,0.008403393670198744,380.7999877929688,0.017365749965226426,454.6000061035156,0.008205837784687756,450.8999938964844,-0.04722663730272715,473.25,-0.09460495705411437,522.7000122070312,0.0009574875302794328,522.2000122070312,0.0,522.2000122070312,0.004037755661741528,8,11,1
2019-08-18,2225.035363085041,35.675817395932036,2256.727266889649,2176.056966295861,25.0,0.8164965809277254,26.0,24.0,364.2000045776367,15.702281674340647,385.6000061035156,348.45001220703125,452.7624969482422,16.785881167804288,473.25,432.2999877929688,2256.727266889649,0.005132867261075547,2245.2029382335195,0.010372212906311407,2222.154280921134,0.021183873096732926,2176.056966295861,0.04671352088871242,2078.942253892239,-0.07081213175902999,2237.375588886938,0.08321099910124176,26.0,0.04,25.0,0.041666666666666664,24.0,-0.04,25.0,0.0,25.0,0.0,25.0,-0.038461538461538464,348.45001220703125,-0.04363934027756547,364.3500061035156,0.016601596842520525,358.3999938964844,-0.07053944962783355,385.6000061035156,0.008632012597222247,382.2999877929688,-0.0044271151224770655,384.0,0.008403393670198744,432.2999877929688,-0.049054153126141725,454.6000061035156,0.008205837784687756,450.8999938964844,-0.04722663730272715,473.25,-0.09460495705411437,522.7000122070312,0.0009574875302794328,522.2000122070312,0.0,8,18,0
2019-08-25,2246.6434793155004,17.83790869781557,2262.489431217698,2222.154280921134,24.25,1.7078251276599328,26.0,22.0,356.6750030517578,6.605865369159005,364.3500061035156,348.45001220703125,440.9499969482422,13.948121215750733,454.6000061035156,426.0,2262.489431217698,0.0025533277381767023,2256.727266889649,0.005132867261075547,2245.2029382335195,0.010372212906311407,2222.154280921134,0.021183873096732926,2176.056966295861,0.04671352088871242,2078.942253892239,-0.07081213175902999,22.0,-0.15384615384615385,26.0,0.04,25.0,0.041666666666666664,24.0,-0.04,25.0,0.0,25.0,0.0,355.5,0.020232422287246202,348.45001220703125,-0.04363934027756547,364.3500061035156,0.016601596842520525,358.3999938964844,-0.07053944962783355,385.6000061035156,0.008632012597222247,382.2999877929688,-0.0044271151224770655,426.0,-0.014573185220597116,432.2999877929688,-0.049054153126141725,454.6000061035156,0.008205837784687756,450.8999938964844,-0.04722663730272715,473.25,-0.09460495705411437,522.7000122070312,0.0009574875302794328,8,25,0
2019-09-01,2311.098029091206,112.81211333686379,2479.972480023959,2245.2029382335195,24.0,1.8257418583505534,26.0,22.0,357.6750030517578,7.227546807969613,364.3500061035156,348.45001220703125,438.3249969482422,12.34757493646345,454.6000061035156,426.0,2479.972480023959,0.09612555347461195,2262.489431217698,0.0025533277381767023,2256.727266889649,0.005132867261075547,2245.2029382335195,0.010372212906311407,2222.154280921134,0.021183873096732926,2176.056966295861,0.04671352088871242,23.0,0.045454545454545456,22.0,-0.15384615384615385,26.0,0.04,25.0,0.041666666666666664,24.0,-0.04,25.0,0.0,362.3999938964844,0.01940926553160162,355.5,0.020232422287246202,348.45001220703125,-0.04363934027756547,364.3500061035156,0.016601596842520525,358.3999938964844,-0.07053944962783355,385.6000061035156,0.008632012597222247,440.3999938964844,0.033802802573906984,426.0,-0.014573185220597116,432.2999877929688,-0.049054153126141725,454.6000061035156,0.008205837784687756,450.8999938964844,-0.04722663730272715,473.25,-0.09460495705411437,9,1,0
2019-09-08,2314.3113352273085,110.46823673820442,2479.972480023959,2256.727266889649,23.75,1.7078251276599328,26.0,22.0,361.5625,13.486491028692496,379.8999938964844,348.45001220703125,438.1124954223633,11.975836630249002,453.75,426.0,2258.056162777927,-0.0894833789622892,2479.972480023959,0.09612555347461195,2262.489431217698,0.0025533277381767023,2256.727266889649,0.005132867261075547,2245.2029382335195,0.010372212906311407,2222.154280921134,0.021183873096732926,24.0,0.043478260869565216,23.0,0.045454545454545456,22.0,-0.15384615384615385,26.0,0.04,25.0,0.041666666666666664,24.0,-0.04,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,355.5,0.020232422287246202,348.45001220703125,-0.04363934027756547,364.3500061035156,0.016601596842520525,358.3999938964844,-0.07053944962783355,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,426.0,-0.014573185220597116,432.2999877929688,-0.049054153126141725,454.6000061035156,0.008205837784687756,450.8999938964844,-0.04722663730272715,9,8,0
2019-09-15,2346.7937667257684,106.93803472934587,2479.972480023959,2258.056162777927,23.5,1.2909944487358052,25.0,22.0,369.9499969482422,13.038532262786413,382.0,355.5,447.1875,18.22582617458298,468.6000061035156,426.0,2386.656992883489,0.056952006874511574,2258.056162777927,-0.0894833789622892,2479.972480023959,0.09612555347461195,2262.489431217698,0.0025533277381767023,2256.727266889649,0.005132867261075547,2245.2029382335195,0.010372212906311407,25.0,0.041666666666666664,24.0,0.043478260869565216,23.0,0.045454545454545456,22.0,-0.15384615384615385,26.0,0.04,25.0,0.041666666666666664,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,355.5,0.020232422287246202,348.45001220703125,-0.04363934027756547,364.3500061035156,0.016601596842520525,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,426.0,-0.014573185220597116,432.2999877929688,-0.049054153126141725,454.6000061035156,0.008205837784687756,9,15,0
2019-09-22,2357.785650303389,97.20044640224111,2479.972480023959,2258.056162777927,23.5,1.2909944487358052,25.0,22.0,373.5874938964844,9.097472558795323,382.0,362.3999938964844,457.9250030517578,13.663370904276569,468.9500122070313,440.3999938964844,2306.456965528181,-0.03360349962078644,2386.656992883489,0.056952006874511574,2258.056162777927,-0.0894833789622892,2479.972480023959,0.09612555347461195,2262.489431217698,0.0025533277381767023,2256.727266889649,0.005132867261075547,22.0,-0.12,25.0,0.041666666666666664,24.0,0.043478260869565216,23.0,0.045454545454545456,22.0,-0.15384615384615385,26.0,0.04,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,355.5,0.020232422287246202,348.45001220703125,-0.04363934027756547,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,426.0,-0.014573185220597116,432.2999877929688,-0.049054153126141725,9,22,0
2019-09-29,2296.6829179835468,66.87977748761651,2386.656992883489,2235.56155074459,24.0,1.4142135623730945,25.0,22.0,373.0249938964844,10.040462238265425,382.0,360.1499938964844,464.0125045776367,7.1013391118454905,468.9500122070313,453.75,2235.56155074459,-0.03073780081015126,2306.456965528181,-0.03360349962078644,2386.656992883489,0.056952006874511574,2258.056162777927,-0.0894833789622892,2479.972480023959,0.09612555347461195,2262.489431217698,0.0025533277381767023,25.0,0.13636363636363635,22.0,-0.12,25.0,0.041666666666666664,24.0,0.043478260869565216,23.0,0.045454545454545456,22.0,-0.15384615384615385,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,355.5,0.020232422287246202,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,426.0,-0.014573185220597116,9,29,0
2019-10-06,2282.1973381272637,82.48827345470173,2386.656992883489,2200.113843352796,23.75,1.4999999999999993,25.0,22.0,365.4499969482422,13.836844039391384,382.0,349.6000061035156,461.0500030517578,12.907691748191615,468.9500122070313,441.8999938964844,2200.113843352796,-0.015856287821727735,2235.56155074459,-0.03073780081015126,2306.456965528181,-0.03360349962078644,2386.656992883489,0.056952006874511574,2258.056162777927,-0.0894833789622892,2479.972480023959,0.09612555347461195,23.0,-0.08,25.0,0.13636363636363635,22.0,-0.12,25.0,0.041666666666666664,24.0,0.043478260869565216,23.0,0.045454545454545456,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,362.3999938964844,0.01940926553160162,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,440.3999938964844,0.033802802573906984,10,6,0
2019-10-13,2208.1662134952358,90.02612395261254,2306.456965528181,2090.5324943553774,23.25,1.2583057392117907,25.0,22.0,364.5,12.375043032798006,378.2000122070313,349.6000061035156,461.8625030517578,13.623783292896624,471.8500061035156,441.8999938964844,2090.5324943553774,-0.04980712672141789,2200.113843352796,-0.015856287821727735,2235.56155074459,-0.03073780081015126,2306.456965528181,-0.03360349962078644,2386.656992883489,0.056952006874511574,2258.056162777927,-0.0894833789622892,23.0,0.0,23.0,-0.08,25.0,0.13636363636363635,22.0,-0.12,25.0,0.041666666666666664,24.0,0.043478260869565216,378.2000122070313,0.08180779635068798,349.6000061035156,-0.029293316595199126,360.1499938964844,-0.02675312585612937,370.0499877929688,-0.031282754468668045,382.0,0.005527786620833264,379.8999938964844,0.04828918403624114,471.8500061035156,0.06777554338244023,441.8999938964844,-0.04916623152988838,464.75,-0.008956204494514635,468.9500122070313,0.0007469186917559794,468.6000061035156,0.03272728617854683,453.75,0.03031336577777867,10,13,0
