date,qty_rol_mean,qty_rol_std,qty_rol_max,qty_rol_min,Google_imm_rol_mean,Google_imm_rol_std,Google_imm_rol_max,Google_imm_rol_min,lvmh_stock_price_rol_mean,lvmh_stock_price_rol_std,lvmh_stock_price_rol_max,lvmh_stock_price_rol_min,kering_stock_price_rol_mean,kering_stock_price_rol_std,kering_stock_price_rol_max,kering_stock_price_rol_min,ftse_mib_price_rol_mean,ftse_mib_price_rol_std,ftse_mib_price_rol_max,ftse_mib_price_rol_min,qty-0,qty_V_0,qty-1,qty_V_1,qty-2,qty_V_2,qty-3,qty_V_3,qty-4,qty_V_4,qty-5,qty_V_5,qty-6,qty_V_6,qty-7,qty_V_7,Google_imm-0,Google_imm_V_0,Google_imm-1,Google_imm_V_1,Google_imm-2,Google_imm_V_2,Google_imm-3,Google_imm_V_3,Google_imm-4,Google_imm_V_4,Google_imm-5,Google_imm_V_5,Google_imm-6,Google_imm_V_6,Google_imm-7,Google_imm_V_7,lvmh_stock_price-0,lvmh_stock_price_V_0,lvmh_stock_price-1,lvmh_stock_price_V_1,lvmh_stock_price-2,lvmh_stock_price_V_2,lvmh_stock_price-3,lvmh_stock_price_V_3,lvmh_stock_price-4,lvmh_stock_price_V_4,lvmh_stock_price-5,lvmh_stock_price_V_5,lvmh_stock_price-6,lvmh_stock_price_V_6,lvmh_stock_price-7,lvmh_stock_price_V_7,kering_stock_price-0,kering_stock_price_V_0,kering_stock_price-1,kering_stock_price_V_1,kering_stock_price-2,kering_stock_price_V_2,kering_stock_price-3,kering_stock_price_V_3,kering_stock_price-4,kering_stock_price_V_4,kering_stock_price-5,kering_stock_price_V_5,kering_stock_price-6,kering_stock_price_V_6,kering_stock_price-7,kering_stock_price_V_7,ftse_mib_price-0,ftse_mib_price_V_0,ftse_mib_price-1,ftse_mib_price_V_1,ftse_mib_price-2,ftse_mib_price_V_2,ftse_mib_price-3,ftse_mib_price_V_3,ftse_mib_price-4,ftse_mib_price_V_4,ftse_mib_price-5,ftse_mib_price_V_5,ftse_mib_price-6,ftse_mib_price_V_6,ftse_mib_price-7,ftse_mib_price_V_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,week_of_month_1,week_of_month_2,week_of_month_3,week_of_month_4,week_of_month_5
2024-09-15,447.62666463585157,75.31297884862296,534.1405534840801,352.9977564801346,7.5,0.5773502691896266,8.0,7.0,643.8749847412109,39.188632222460505,681.0999755859375,608.0999755859375,246.0625,15.80133828720383,260.0,229.0,33720.5,461.3216520679062,34373.0,33291.0,352.9977564801346,-0.18887059569028364,435.1928984506993,-0.07044912685776536,468.1754501284929,-0.12349765043172903,534.1405534840801,0.006326082423063594,530.782777882453,0.012814293398593263,524.0672266791987,0.0263026875069573,510.6361242726903,0.05552636000514351,483.7739194596732,0.12492610361727144,7.0,-0.125,8.0,0.14285714285714285,7.0,-0.125,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.14285714285714285,7.0,-0.125,608.0999755859375,-0.00637258891186683,612.0,-0.09239209390597942,674.2999877929688,-0.00998383209031662,681.0999755859375,0.03494909717861942,658.0999755859375,0.03474838928606525,636.0,0.008723235527359239,630.5,-0.04916298716061792,663.0999755859375,-0.024566067235819358,229.0,-0.030687830687830688,236.25,-0.08783783783783784,259.0,-0.0038461538461538464,260.0,0.021611001964636542,254.5,-0.00019643705031755724,254.5500030517578,-0.06552860221982897,272.3999938964844,-0.04152011894338313,284.20001220703125,-0.09792089122761745,33568.0,0.008320567120242709,33291.0,-0.031478195094987345,34373.0,0.021485884101040117,33650.0,0.018431645531309587,33041.0,0.03961361777106538,31782.0,-0.007401855148505575,32019.0,-0.05302851058795694,33812.0,-0.011807341594575638,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
