unique_id,ds,value
qty,2020-11-29,1392.8615278782174
qty,2020-12-13,1391.2643648693684
qty,2020-12-20,1380.2300719565349
qty,2021-01-10,1423.5421710224869
qty,2021-01-17,1410.6047722847743
qty,2021-01-24,1362.000072041893
qty,2021-01-31,1304.6522676716827
qty,2021-02-07,1276.9883183885652
qty,2021-02-14,1232.4235425660818
qty,2021-02-21,1123.6000276430875
qty,2021-02-28,1168.884456723539
qty,2021-03-07,1181.8079164515934
qty,2021-03-14,1224.5666362037646
qty,2021-03-21,1272.5699657625664
qty,2021-03-28,1435.5825652255442
qty,2021-04-11,1566.2045286876487
qty,2021-04-18,1690.0794349340968
qty,2021-04-25,1736.4283684406353
qty,2021-05-02,1822.705124455662
qty,2021-05-09,1891.460621690343
qty,2021-05-16,1954.539375311365
qty,2021-05-23,2028.1124777676407
qty,2021-05-30,2065.958214969158
qty,2021-06-06,2093.4087214169103
qty,2021-06-13,2121.225840714997
qty,2021-06-20,2120.41390109854
qty,2021-06-27,2099.8334405547557
qty,2021-07-04,2110.365655001776
qty,2021-07-11,2122.163133902697
qty,2021-07-18,2097.358014683171
qty,2021-07-25,2097.00334373388
qty,2021-08-01,2167.49594881766
qty,2021-08-29,2202.9818172949563
qty,2021-09-05,2282.8174962731186
qty,2021-09-12,2338.5937330043935
qty,2021-09-19,2478.6999988287052
qty,2021-09-26,2521.7209342924875
qty,2021-10-03,2559.162295240206
qty,2021-10-10,2619.520093024643
qty,2021-10-17,2697.04202242096
qty,2021-10-24,2795.8992788149144
qty,2021-10-31,3041.999305927725
qty,2021-11-14,3212.4542856391818
qty,2021-11-21,3333.6464037656406
qty,2021-11-28,3410.0861153892547
qty,2021-12-05,3463.2198776899904
qty,2021-12-12,3391.59171433392
qty,2021-12-26,3322.3687794376665
qty,2022-01-09,3225.8544153183657
qty,2022-01-16,3159.114165743203
qty,2022-01-23,3155.0689066433606
qty,2022-01-30,3138.4068660908756
qty,2022-02-06,3184.6686749728915
qty,2022-02-13,3239.2280675374077
qty,2022-02-20,3123.9678598085397
qty,2022-02-27,2827.06922127504
qty,2022-03-06,2662.775525162545
qty,2022-03-13,2545.587558096353
qty,2022-03-20,2454.9819658456563
qty,2022-03-27,2554.2743870641393
qty,2022-04-03,2569.270477375536
qty,2022-04-10,2615.4890394803406
qty,2022-04-24,2572.036731133442
qty,2022-05-01,2535.3878999058597
qty,2022-05-08,2511.9929271344645
qty,2022-05-22,2649.1688277312387
qty,2022-05-29,2502.143996940465
qty,2022-06-12,2497.7526092369644
qty,2022-06-19,2471.583090060344
qty,2022-06-26,2335.6374627422965
qty,2022-07-03,2204.0477302288737
qty,2022-07-10,2097.4063599454485
qty,2022-07-17,2003.9307151488074
qty,2022-07-24,2128.3521482756896
qty,2022-07-31,2163.692371022212
qty,2022-08-28,2177.541403468833
qty,2022-09-04,2168.1267423787467
qty,2022-09-11,2125.6552149059653
qty,2022-09-25,2104.723045674521
qty,2022-10-02,2037.0758584962462
qty,2022-10-09,1938.3039007588989
qty,2022-10-16,1942.8912718908136
qty,2022-10-23,1953.2611633684703
qty,2022-10-30,1982.897859614141
qty,2022-11-13,1969.5123483601033
qty,2022-11-20,1899.8840348467845
qty,2022-11-27,1803.317344118127
qty,2022-12-11,1717.3462851387112
qty,2022-12-18,1626.9180374810853
qty,2023-01-08,1565.51593614218
qty,2023-01-15,1476.8921248624379
qty,2023-01-22,1368.5196815357592
qty,2023-01-29,1293.5587289995897
qty,2023-02-05,1224.2895333855154
qty,2023-02-12,1151.9457680874355
qty,2023-02-19,1122.6470009739523
qty,2023-02-26,1114.8909207259092
qty,2023-03-05,1131.9242751943261
qty,2023-03-12,1180.8566335903645
qty,2023-03-19,1311.779897049338
qty,2023-03-26,1398.7441268331845
qty,2023-04-02,1421.32732108482
qty,2023-04-09,1351.9605194096448
qty,2023-04-16,1360.3469587283603
qty,2023-04-23,1398.370898809509
qty,2023-04-30,1413.1352137128565
qty,2023-05-07,1450.0390788136297
qty,2023-05-14,1501.9073030746115
qty,2023-05-28,1649.8917219082964
qty,2023-06-04,1620.6355580507766
qty,2023-06-11,1662.3795154264853
qty,2023-06-18,1634.7150782839988
qty,2023-06-25,1600.5135722716557
qty,2023-07-02,1580.205922140291
qty,2023-07-09,1577.3789546169623
qty,2023-07-16,1577.5921469324687
qty,2023-07-23,1503.4128546254346
qty,2023-07-30,1386.4346286282228
qty,2023-08-27,1325.8408613805746
qty,2023-09-03,1293.9332851281283
qty,2023-09-10,1212.1881195221758
qty,2023-09-17,1242.6382566999343
qty,2023-10-01,1208.613733918433
qty,2023-10-08,1226.7960437469553
qty,2023-10-15,1234.377436617996
qty,2023-10-29,1285.6638282882227
qty,2023-11-05,1311.947398553851
qty,2023-11-12,1314.410869525092
qty,2023-11-19,1302.6856592926356
qty,2023-11-26,1307.2474853254419
qty,2023-12-03,1337.068488126189
qty,2023-12-10,1343.953049691711
qty,2023-12-17,1337.6233783281236
qty,2023-12-24,1336.2648689554508
qty,2024-01-14,1319.2053943032756
qty,2024-01-21,1307.4819771124749
qty,2024-01-28,1303.6282703173847
qty,2024-02-04,1322.4823686050977
qty,2024-02-11,1329.8938563952283
qty,2024-02-18,1351.713118274134
qty,2024-02-25,1355.2616325198596
qty,2024-03-03,1342.9703255577617
qty,2024-03-10,1322.4513323032074
qty,2024-03-17,1303.2874174800916
qty,2024-03-24,1283.7516611641654
qty,2024-03-31,1276.9895754987224
qty,2024-04-14,1308.3545687090802
qty,2024-04-21,1230.1087078735359
qty,2024-05-05,1209.2140486731705
qty,2024-05-12,1171.0572873221076
qty,2024-05-19,1237.4254449926293
qty,2024-05-26,1288.7637517670541
qty,2024-06-02,1337.0174952483376
price,2019-05-26,72.8271909385996
price,2019-06-02,73.40640258217559
price,2019-06-09,73.46493440017372
price,2019-06-16,73.46493440017372
price,2019-06-23,73.46493440017372
price,2019-06-30,73.46493440017372
price,2019-07-07,73.46493440017372
price,2019-07-14,73.46493440017372
price,2019-07-21,73.46493440017372
price,2019-07-28,73.1232945560533
price,2019-08-04,73.3122590421433
price,2019-09-01,71.47773537529184
price,2019-09-08,70.85641870980135
price,2019-09-15,70.5820236599852
price,2019-09-22,72.88636673006839
price,2019-09-29,72.90395509311196
price,2019-10-06,72.96917762067856
price,2019-10-13,71.93659910143698
price,2019-10-20,69.79659482579015
price,2019-11-03,70.24852391797626
price,2019-11-10,70.63085165922817
price,2019-11-17,70.91510067236793
price,2019-12-01,71.24520962184619
price,2019-12-08,70.08491715961259
price,2019-12-15,71.55723503048021
price,2020-01-05,71.4704522719006
price,2020-01-19,72.61158726568121
price,2020-01-26,73.12127890574769
price,2020-02-02,68.87583753163408
price,2020-02-09,67.25288678860329
price,2020-02-16,65.81756904741017
price,2020-02-23,67.04697331271895
price,2020-03-01,69.02100195506542
price,2020-03-08,66.79540653999142
price,2020-03-22,64.9159181999924
price,2020-05-10,66.70128535842065
price,2020-05-17,65.72902595863778
price,2020-05-24,60.92254489285506
price,2020-06-07,60.95981374917617
price,2020-06-14,62.31325265865222
price,2020-06-21,64.41827085818427
price,2020-07-05,66.40395157792074
price,2020-07-12,64.52116008048921
price,2020-07-19,69.87918075501862
price,2020-07-26,67.10984349147654
price,2020-08-02,65.81487437699421
price,2020-08-09,63.465283512876475
price,2020-08-30,62.09597652865108
price,2020-09-06,63.14978139632495
price,2020-09-13,61.37868202676894
price,2020-09-20,62.02194568915872
price,2020-09-27,62.23030656888134
price,2020-10-04,66.2845788616958
price,2020-10-11,65.48526304625761
price,2020-10-18,64.18878180965262
price,2020-10-25,63.6749004299887
price,2020-11-01,66.10332041103233
price,2020-11-08,67.22590635361884
price,2020-11-15,69.52072512344101
price,2020-11-22,67.9560800766369
price,2020-11-29,69.59661407986037
price,2020-12-13,70.76474581991008
price,2020-12-20,72.125796665778
price,2021-01-10,71.11878732679222
price,2021-01-17,71.84769653147652
price,2021-01-24,73.2485572303719
price,2021-01-31,73.46493440017372
price,2021-02-07,71.10129884456819
price,2021-02-14,70.00970574025031
price,2021-02-21,68.18776458943506
price,2021-02-28,67.06697833685391
price,2021-03-07,66.07872552566606
price,2021-03-14,64.95914708632952
price,2021-03-21,64.1784287796894
price,2021-03-28,64.10924302371713
price,2021-04-11,65.30039441944761
price,2021-04-18,65.75917267856126
price,2021-04-25,65.27044925383566
price,2021-05-02,63.96169273613527
price,2021-05-09,64.58058495823984
price,2021-05-16,64.25961082369288
price,2021-05-23,64.7050219923341
price,2021-05-30,66.05735092731345
price,2021-06-06,65.6908807418263
price,2021-06-13,64.86070459341671
price,2021-06-20,64.58947276563087
price,2021-06-27,73.46493440017372
price,2021-07-04,73.46493440017372
price,2021-07-11,73.46493440017372
price,2021-07-18,73.46493440017372
price,2021-07-25,73.46493440017372
price,2021-08-01,73.46493440017372
price,2021-08-29,73.46493440017372
price,2021-09-05,73.46493440017372
price,2021-09-12,72.69710670226223
price,2021-09-19,69.39060843871769
price,2021-09-26,70.54359786208951
price,2021-10-03,73.46493440017372
price,2021-10-10,73.46493440017372
price,2021-10-17,73.46493440017372
price,2021-10-24,73.46493440017372
price,2021-10-31,73.46493440017372
price,2021-11-14,73.46493440017372
price,2021-11-21,73.46493440017372
price,2021-11-28,73.46493440017372
price,2021-12-05,73.46493440017372
price,2021-12-12,73.46493440017372
price,2021-12-26,73.46493440017372
price,2022-01-09,73.46493440017372
price,2022-01-16,73.46493440017372
price,2022-01-23,73.46493440017372
price,2022-01-30,73.46493440017372
price,2022-02-06,73.46493440017372
price,2022-02-13,73.46493440017372
price,2022-02-20,73.16887418363395
price,2022-02-27,71.25109934690704
price,2022-03-06,67.34459376323974
price,2022-03-13,65.77489723281397
price,2022-03-20,64.0486450589784
price,2022-03-27,61.320494994551076
price,2022-04-03,59.75972932897417
price,2022-04-10,59.14865846317932
price,2022-04-24,58.241760103876786
price,2022-05-01,60.90200808310146
price,2022-05-08,62.65917789505261
price,2022-05-22,61.77129231604208
price,2022-05-29,59.25903385283365
price,2022-06-12,59.33322708226693
price,2022-06-19,59.83129595152783
price,2022-06-26,58.72603676122226
price,2022-07-03,59.40349607564448
price,2022-07-10,60.945596860515586
price,2022-07-17,60.96822748841247
price,2022-07-24,61.30686770501568
price,2022-07-31,62.14964801016639
price,2022-08-28,62.18060729702199
price,2022-09-04,59.684110837617595
price,2022-09-11,60.693442516247934
price,2022-09-25,60.621004012998355
price,2022-10-02,62.15534866494416
price,2022-10-09,63.45827893195533
price,2022-10-16,62.49962314556427
price,2022-10-23,63.192323516451424
price,2022-10-30,63.25044704845526
price,2022-11-13,63.16535763876421
price,2022-11-20,64.06771468243994
price,2022-11-27,63.818421745951945
price,2022-12-11,63.837880253904416
price,2022-12-18,64.01955420312353
price,2023-01-08,63.68441259326805
price,2023-01-15,63.31678007461444
price,2023-01-22,62.2177573930249
price,2023-01-29,63.817705914419925
price,2023-02-05,64.6218313982026
price,2023-02-12,63.381965118562086
price,2023-02-19,65.56757209484968
price,2023-02-26,65.80348624730831
price,2023-03-05,68.26923344229111
price,2023-03-12,69.42983119827734
price,2023-03-19,67.92786495862188
price,2023-03-26,63.316391966897505
price,2023-04-02,65.52511357351801
price,2023-04-09,65.01675752548108
price,2023-04-16,65.80985046482931
price,2023-04-23,65.69111114109421
price,2023-04-30,64.51668891287537
price,2023-05-07,66.0953511303003
price,2023-05-14,67.93161423757358
price,2023-05-28,70.70554139005888
price,2023-06-04,73.04043311204711
price,2023-06-11,72.29777506106626
price,2023-06-18,73.46493440017372
price,2023-06-25,73.46493440017372
price,2023-07-02,73.46493440017372
price,2023-07-09,73.46493440017372
price,2023-07-16,73.46493440017372
price,2023-07-23,73.46493440017372
price,2023-07-30,73.46493440017372
price,2023-08-27,73.46493440017372
price,2023-09-03,73.46493440017372
price,2023-09-10,73.46493440017372
price,2023-09-17,67.62812118062885
price,2023-10-01,70.6484969445031
price,2023-10-08,72.69924200004692
price,2023-10-15,73.46493440017372
price,2023-10-29,66.33055932447448
price,2023-11-05,68.3095585706907
price,2023-11-12,69.51564685655255
price,2023-11-19,72.08594605667062
price,2023-11-26,70.78764573422539
price,2023-12-03,70.16078325404699
price,2023-12-10,69.43637660323759
price,2023-12-17,68.56830128259007
price,2023-12-24,68.44089102607207
price,2024-01-14,68.26804615419098
price,2024-01-21,68.1375480344639
price,2024-01-28,66.95787176090445
price,2024-02-04,66.02369740872356
price,2024-02-11,65.36829126031219
price,2024-02-18,64.41803300824975
price,2024-02-25,64.67614069231408
price,2024-03-03,64.79400346294217
price,2024-03-10,63.71491705606802
price,2024-03-17,64.10553364485443
price,2024-03-24,65.14242691588353
price,2024-03-31,64.23494153270683
price,2024-04-14,57.40261989283212
price,2024-04-21,51.93676258093237
price,2024-05-05,52.5514100647459
price,2024-05-12,53.043128051796735
price,2024-05-19,53.4365024414374
price,2024-05-26,53.75120195314992
price,2024-06-02,54.00296156251994
Google_imm,2019-05-26,37.0
Google_imm,2019-06-02,36.0
Google_imm,2019-06-09,36.0
Google_imm,2019-06-16,36.0
Google_imm,2019-06-23,37.0
Google_imm,2019-06-30,34.0
Google_imm,2019-07-07,37.0
Google_imm,2019-07-14,35.0
Google_imm,2019-07-21,37.0
Google_imm,2019-07-28,38.0
Google_imm,2019-08-04,37.0
Google_imm,2019-09-01,40.0
Google_imm,2019-09-08,39.0
Google_imm,2019-09-15,39.0
Google_imm,2019-09-22,42.0
Google_imm,2019-09-29,38.0
Google_imm,2019-10-06,37.0
Google_imm,2019-10-13,38.0
Google_imm,2019-10-20,42.0
Google_imm,2019-11-03,41.0
Google_imm,2019-11-10,40.0
Google_imm,2019-11-17,46.0
Google_imm,2019-12-01,46.0
Google_imm,2019-12-08,49.0
Google_imm,2019-12-15,55.0
Google_imm,2020-01-05,45.0
Google_imm,2020-01-19,38.0
Google_imm,2020-01-26,36.0
Google_imm,2020-02-02,36.0
Google_imm,2020-02-09,38.0
Google_imm,2020-02-16,40.0
Google_imm,2020-02-23,39.0
Google_imm,2020-03-01,39.0
Google_imm,2020-03-08,32.0
Google_imm,2020-03-22,21.0
Google_imm,2020-05-10,35.0
Google_imm,2020-05-17,35.0
Google_imm,2020-05-24,33.0
Google_imm,2020-06-07,36.0
Google_imm,2020-06-14,35.0
Google_imm,2020-06-21,38.0
Google_imm,2020-07-05,44.0
Google_imm,2020-07-12,48.0
Google_imm,2020-07-19,44.0
Google_imm,2020-07-26,44.0
Google_imm,2020-08-02,43.0
Google_imm,2020-08-09,45.0
Google_imm,2020-08-30,42.0
Google_imm,2020-09-06,45.0
Google_imm,2020-09-13,43.0
Google_imm,2020-09-20,42.0
Google_imm,2020-09-27,46.0
Google_imm,2020-10-04,44.0
Google_imm,2020-10-11,45.0
Google_imm,2020-10-18,46.0
Google_imm,2020-10-25,43.0
Google_imm,2020-11-01,35.0
Google_imm,2020-11-08,45.0
Google_imm,2020-11-15,48.0
Google_imm,2020-11-22,52.0
Google_imm,2020-11-29,49.0
Google_imm,2020-12-13,53.0
Google_imm,2020-12-20,66.0
Google_imm,2021-01-10,44.0
Google_imm,2021-01-17,43.0
Google_imm,2021-01-24,42.0
Google_imm,2021-01-31,43.0
Google_imm,2021-02-07,40.0
Google_imm,2021-02-14,46.0
Google_imm,2021-02-21,45.0
Google_imm,2021-02-28,42.0
Google_imm,2021-03-07,43.0
Google_imm,2021-03-14,42.0
Google_imm,2021-03-21,43.0
Google_imm,2021-03-28,44.0
Google_imm,2021-04-11,44.0
Google_imm,2021-04-18,45.0
Google_imm,2021-04-25,48.0
Google_imm,2021-05-02,48.0
Google_imm,2021-05-09,47.0
Google_imm,2021-05-16,44.0
Google_imm,2021-05-23,45.0
Google_imm,2021-05-30,46.0
Google_imm,2021-06-06,45.0
Google_imm,2021-06-13,44.0
Google_imm,2021-06-20,44.0
Google_imm,2021-06-27,47.0
Google_imm,2021-07-04,46.0
Google_imm,2021-07-11,47.0
Google_imm,2021-07-18,46.0
Google_imm,2021-07-25,49.0
Google_imm,2021-08-01,48.0
Google_imm,2021-08-29,52.0
Google_imm,2021-09-05,55.0
Google_imm,2021-09-12,57.0
Google_imm,2021-09-19,55.0
Google_imm,2021-09-26,54.0
Google_imm,2021-10-03,53.0
Google_imm,2021-10-10,54.0
Google_imm,2021-10-17,55.0
Google_imm,2021-10-24,56.0
Google_imm,2021-10-31,62.0
Google_imm,2021-11-14,71.0
Google_imm,2021-11-21,79.0
Google_imm,2021-11-28,76.0
Google_imm,2021-12-05,78.0
Google_imm,2021-12-12,78.0
Google_imm,2021-12-26,98.0
Google_imm,2022-01-09,70.0
Google_imm,2022-01-16,63.0
Google_imm,2022-01-23,60.0
Google_imm,2022-01-30,66.0
Google_imm,2022-02-06,66.0
Google_imm,2022-02-13,67.0
Google_imm,2022-02-20,64.0
Google_imm,2022-02-27,63.0
Google_imm,2022-03-06,60.0
Google_imm,2022-03-13,63.0
Google_imm,2022-03-20,62.0
Google_imm,2022-03-27,58.0
Google_imm,2022-04-03,58.0
Google_imm,2022-04-10,61.0
Google_imm,2022-04-24,66.0
Google_imm,2022-05-01,66.0
Google_imm,2022-05-08,61.0
Google_imm,2022-05-22,63.0
Google_imm,2022-05-29,60.0
Google_imm,2022-06-12,63.0
Google_imm,2022-06-19,62.0
Google_imm,2022-06-26,60.0
Google_imm,2022-07-03,61.0
Google_imm,2022-07-10,63.0
Google_imm,2022-07-17,62.0
Google_imm,2022-07-24,64.0
Google_imm,2022-07-31,63.0
Google_imm,2022-08-28,70.0
Google_imm,2022-09-04,64.0
Google_imm,2022-09-11,63.0
Google_imm,2022-09-25,64.0
Google_imm,2022-10-02,66.0
Google_imm,2022-10-09,67.0
Google_imm,2022-10-16,67.0
Google_imm,2022-10-23,65.0
Google_imm,2022-10-30,66.0
Google_imm,2022-11-13,69.0
Google_imm,2022-11-20,70.0
Google_imm,2022-11-27,77.0
Google_imm,2022-12-11,76.0
Google_imm,2022-12-18,74.0
Google_imm,2023-01-08,68.0
Google_imm,2023-01-15,67.0
Google_imm,2023-01-22,67.0
Google_imm,2023-01-29,65.0
Google_imm,2023-02-05,62.0
Google_imm,2023-02-12,63.0
Google_imm,2023-02-19,64.0
Google_imm,2023-02-26,62.0
Google_imm,2023-03-05,64.0
Google_imm,2023-03-12,58.0
Google_imm,2023-03-19,62.0
Google_imm,2023-03-26,61.0
Google_imm,2023-04-02,64.0
Google_imm,2023-04-09,63.0
Google_imm,2023-04-16,60.0
Google_imm,2023-04-23,66.0
Google_imm,2023-04-30,66.0
Google_imm,2023-05-07,63.0
Google_imm,2023-05-14,66.0
Google_imm,2023-05-28,61.0
Google_imm,2023-06-04,62.0
Google_imm,2023-06-11,64.0
Google_imm,2023-06-18,60.0
Google_imm,2023-06-25,64.0
Google_imm,2023-07-02,63.0
Google_imm,2023-07-09,64.0
Google_imm,2023-07-16,61.0
Google_imm,2023-07-23,61.0
Google_imm,2023-07-30,63.0
Google_imm,2023-08-27,59.0
Google_imm,2023-09-03,58.0
Google_imm,2023-09-10,59.0
Google_imm,2023-09-17,64.0
Google_imm,2023-10-01,63.0
Google_imm,2023-10-08,58.0
Google_imm,2023-10-15,64.0
Google_imm,2023-10-29,61.0
Google_imm,2023-11-05,69.0
Google_imm,2023-11-12,70.0
Google_imm,2023-11-19,78.0
Google_imm,2023-11-26,81.0
Google_imm,2023-12-03,69.0
Google_imm,2023-12-10,68.0
Google_imm,2023-12-17,79.0
Google_imm,2023-12-24,90.0
Google_imm,2024-01-14,73.0
Google_imm,2024-01-21,68.0
Google_imm,2024-01-28,69.0
Google_imm,2024-02-04,68.0
Google_imm,2024-02-11,67.0
Google_imm,2024-02-18,69.0
Google_imm,2024-02-25,69.0
Google_imm,2024-03-03,67.0
Google_imm,2024-03-10,63.0
Google_imm,2024-03-17,63.0
Google_imm,2024-03-24,72.0
Google_imm,2024-03-31,66.0
Google_imm,2024-04-14,63.0
Google_imm,2024-04-21,66.0
Google_imm,2024-05-05,70.0
Google_imm,2024-05-12,67.0
Google_imm,2024-05-19,66.0
Google_imm,2024-05-26,65.0
Google_imm,2024-06-02,65.0
leather_price,2019-05-26,40.0
leather_price,2019-06-02,40.0
leather_price,2019-06-09,40.0
leather_price,2019-06-16,40.0
leather_price,2019-06-23,40.0
leather_price,2019-06-30,40.0
leather_price,2019-07-07,40.0
leather_price,2019-07-14,40.0
leather_price,2019-07-21,40.0
leather_price,2019-07-28,40.0
leather_price,2019-08-04,40.0
leather_price,2019-09-01,40.0
leather_price,2019-09-08,40.0
leather_price,2019-09-15,40.0
leather_price,2019-09-22,40.0
leather_price,2019-09-29,40.0
leather_price,2019-10-06,40.0
leather_price,2019-10-13,40.0
leather_price,2019-10-20,40.0
leather_price,2019-11-03,40.0
leather_price,2019-11-10,40.0
leather_price,2019-11-17,40.0
leather_price,2019-12-01,40.0
leather_price,2019-12-08,40.0
leather_price,2019-12-15,40.0
leather_price,2020-01-05,42.0
leather_price,2020-01-19,49.0
leather_price,2020-01-26,49.0
leather_price,2020-02-02,49.0
leather_price,2020-02-09,49.0
leather_price,2020-02-16,49.0
leather_price,2020-02-23,49.0
leather_price,2020-03-01,49.0
leather_price,2020-03-08,49.0
leather_price,2020-03-22,49.0
leather_price,2020-05-10,49.0
leather_price,2020-05-17,49.0
leather_price,2020-05-24,49.0
leather_price,2020-06-07,49.0
leather_price,2020-06-14,49.0
leather_price,2020-06-21,49.0
leather_price,2020-07-05,49.0
leather_price,2020-07-12,49.0
leather_price,2020-07-19,49.0
leather_price,2020-07-26,49.0
leather_price,2020-08-02,49.0
leather_price,2020-08-09,49.0
leather_price,2020-08-30,49.0
leather_price,2020-09-06,49.0
leather_price,2020-09-13,49.0
leather_price,2020-09-20,49.0
leather_price,2020-09-27,49.0
leather_price,2020-10-04,49.0
leather_price,2020-10-11,49.0
leather_price,2020-10-18,49.0
leather_price,2020-10-25,49.0
leather_price,2020-11-01,49.0
leather_price,2020-11-08,49.0
leather_price,2020-11-15,49.0
leather_price,2020-11-22,49.0
leather_price,2020-11-29,49.0
leather_price,2020-12-13,49.0
leather_price,2020-12-20,49.0
leather_price,2021-01-10,94.0
leather_price,2021-01-17,103.0
leather_price,2021-01-24,103.0
leather_price,2021-01-31,103.0
leather_price,2021-02-07,103.0
leather_price,2021-02-14,103.0
leather_price,2021-02-21,103.0
leather_price,2021-02-28,103.0
leather_price,2021-03-07,103.0
leather_price,2021-03-14,103.0
leather_price,2021-03-21,103.0
leather_price,2021-03-28,103.0
leather_price,2021-04-11,103.0
leather_price,2021-04-18,103.0
leather_price,2021-04-25,103.0
leather_price,2021-05-02,103.0
leather_price,2021-05-09,103.0
leather_price,2021-05-16,103.0
leather_price,2021-05-23,103.0
leather_price,2021-05-30,103.0
leather_price,2021-06-06,103.0
leather_price,2021-06-13,103.0
leather_price,2021-06-20,103.0
leather_price,2021-06-27,103.0
leather_price,2021-07-04,103.0
leather_price,2021-07-11,103.0
leather_price,2021-07-18,103.0
leather_price,2021-07-25,103.0
leather_price,2021-08-01,103.0
leather_price,2021-08-29,103.0
leather_price,2021-09-05,103.0
leather_price,2021-09-12,103.0
leather_price,2021-09-19,103.0
leather_price,2021-09-26,103.0
leather_price,2021-10-03,103.0
leather_price,2021-10-10,103.0
leather_price,2021-10-17,103.0
leather_price,2021-10-24,103.0
leather_price,2021-10-31,103.0
leather_price,2021-11-14,103.0
leather_price,2021-11-21,103.0
leather_price,2021-11-28,103.0
leather_price,2021-12-05,103.0
leather_price,2021-12-12,103.0
leather_price,2021-12-26,103.0
leather_price,2022-01-09,182.0
leather_price,2022-01-16,195.0
leather_price,2022-01-23,195.0
leather_price,2022-01-30,195.0
leather_price,2022-02-06,195.0
leather_price,2022-02-13,195.0
leather_price,2022-02-20,195.0
leather_price,2022-02-27,195.0
leather_price,2022-03-06,195.0
leather_price,2022-03-13,195.0
leather_price,2022-03-20,195.0
leather_price,2022-03-27,195.0
leather_price,2022-04-03,195.0
leather_price,2022-04-10,195.0
leather_price,2022-04-24,195.0
leather_price,2022-05-01,195.0
leather_price,2022-05-08,195.0
leather_price,2022-05-22,195.0
leather_price,2022-05-29,195.0
leather_price,2022-06-12,195.0
leather_price,2022-06-19,195.0
leather_price,2022-06-26,195.0
leather_price,2022-07-03,195.0
leather_price,2022-07-10,195.0
leather_price,2022-07-17,195.0
leather_price,2022-07-24,195.0
leather_price,2022-07-31,195.0
leather_price,2022-08-28,195.0
leather_price,2022-09-04,195.0
leather_price,2022-09-11,195.0
leather_price,2022-09-25,195.0
leather_price,2022-10-02,195.0
leather_price,2022-10-09,195.0
leather_price,2022-10-16,195.0
leather_price,2022-10-23,195.0
leather_price,2022-10-30,195.0
leather_price,2022-11-13,195.0
leather_price,2022-11-20,195.0
leather_price,2022-11-27,195.0
leather_price,2022-12-11,195.0
leather_price,2022-12-18,195.0
leather_price,2023-01-08,262.0
leather_price,2023-01-15,271.0
leather_price,2023-01-22,271.0
leather_price,2023-01-29,271.0
leather_price,2023-02-05,271.0
leather_price,2023-02-12,271.0
leather_price,2023-02-19,271.0
leather_price,2023-02-26,271.0
leather_price,2023-03-05,271.0
leather_price,2023-03-12,271.0
leather_price,2023-03-19,271.0
leather_price,2023-03-26,271.0
leather_price,2023-04-02,271.0
leather_price,2023-04-09,271.0
leather_price,2023-04-16,271.0
leather_price,2023-04-23,271.0
leather_price,2023-04-30,271.0
leather_price,2023-05-07,271.0
leather_price,2023-05-14,271.0
leather_price,2023-05-28,271.0
leather_price,2023-06-04,271.0
leather_price,2023-06-11,271.0
